PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-8-16,24,19,15,17,16,14,100,84,64,1024,1022,1020,16,16,13,23,14,,0.00,6,Rain-Thunderstorm,207<br />
2003-8-17,27,22,18,19,17,15,90,76,62,1021,1019,1016,16,16,16,24,8,,0.00,3,,8<br />
2003-8-18,27,21,16,21,17,13,96,79,66,1019,1017,1015,16,16,16,21,14,32,0.00,1,,3<br />
2003-8-19,25,19,14,16,13,9,93,70,37,1020,1016,1015,16,16,16,14,8,,0.00,3,,238<br />
2003-8-20,26,19,12,11,11,9,90,63,37,1022,1019,1015,16,16,16,16,6,,0.00,0,,317<br />
2003-8-21,29,21,16,11,9,5,75,50,29,1015,1013,1011,16,16,16,19,11,,0.00,2,,358<br />
2003-8-22,22,17,13,12,10,7,90,68,49,1017,1014,1011,16,16,16,19,10,,0.00,6,,271<br />
2003-8-23,21,16,11,8,7,4,80,58,40,1021,1020,1017,16,16,16,19,10,,0.00,5,,357<br />
2003-8-24,24,17,10,8,6,3,77,47,25,1021,1020,1019,16,16,16,16,10,,0.00,4,,355<br />
2003-8-25,29,21,14,14,8,4,84,48,24,1019,1016,1012,16,16,16,16,10,,0.00,4,,318<br />
2003-8-26,23,19,15,14,13,11,87,73,48,1017,1016,1014,16,16,14,23,13,,0.00,6,,209<br />
2003-8-27,23,18,14,12,11,8,89,69,41,1020,1018,1016,16,16,16,16,6,,0.00,4,,276<br />
2003-8-28,25,18,13,13,12,11,84,64,45,1019,1018,1016,16,16,16,21,14,,0.00,1,,16<br />
2003-8-29,27,20,13,13,12,10,90,61,34,1022,1020,1019,16,16,16,23,10,,0.00,0,,349<br />
2003-8-30,29,20,13,13,11,6,90,57,34,1020,1019,1017,16,16,16,21,11,,0.00,2,,3<br />
2003-8-31,25,19,14,13,11,7,87,59,35,1021,1019,1018,16,16,16,23,14,,0.00,2,,6<br />
2003-9-1,24,18,12,11,9,7,86,58,34,1021,1019,1017,16,16,16,26,11,,0.00,1,,10<br />
2003-9-2,29,22,16,12,11,9,72,52,32,1017,1015,1013,16,16,16,23,14,,0.00,1,,16<br />
2003-9-3,31,23,15,14,12,11,81,53,29,1014,1013,1012,16,16,16,14,8,,0.00,2,,5<br />
2003-9-4,31,23,16,14,13,12,80,58,32,1015,1014,1012,16,16,16,13,3,,0.00,3,,328<br />
2003-9-5,29,21,14,14,13,11,90,62,35,1015,1014,1012,16,16,16,11,5,,0.00,1,,288<br />
2003-9-6,24,18,13,14,12,11,90,72,50,1013,1011,1010,16,16,16,23,10,,0.00,4,,218<br />
2003-9-7,20,17,13,14,13,12,100,87,59,1014,1013,1012,16,16,10,21,13,,5.59,7,Rain,211<br />
2003-9-8,21,16,12,13,12,9,100,83,52,1014,1013,1010,16,16,8,21,11,,0.00,7,Rain,212<br />
2003-9-9,19,16,13,13,11,9,86,77,58,1014,1009,1006,16,16,16,23,11,,0.00,7,Rain,200<br />
2003-9-10,17,15,14,16,14,12,100,94,80,1020,1019,1014,16,11,2,26,13,32,3.05,8,Rain,203<br />
2003-9-11,19,16,13,17,15,12,100,97,88,1023,1021,1019,16,13,2,27,18,34,3.56,8,Fog-Rain,210<br />
2003-9-12,19,15,11,12,9,8,97,75,50,1030,1028,1024,16,16,16,14,10,,0.00,4,,117<br />
2003-9-13,22,14,8,11,8,7,97,69,45,1028,1026,1021,16,16,16,11,3,,0.00,1,,343<br />
2003-9-14,18,14,11,13,11,8,96,79,54,1021,1018,1017,16,16,16,21,6,,0.00,6,,285<br />
2003-9-15,18,12,8,11,9,8,100,85,58,1019,1016,1011,16,15,8,21,10,34,0.00,4,,200<br />
2003-9-16,14,12,10,12,10,9,97,92,82,1017,1012,1010,16,16,10,19,13,,2.29,7,Rain,191<br />
2003-9-17,17,12,8,12,9,8,100,86,60,1023,1021,1017,16,16,14,16,10,,0.25,7,Rain,185<br />
2003-9-18,19,14,12,15,12,8,100,83,61,1021,1017,1014,16,15,4,16,11,,0.51,7,Rain,196<br />
2003-9-19,19,14,12,14,13,11,100,93,75,1021,1017,1014,16,10,0,21,11,,4.06,7,Fog-Rain,120<br />
2003-9-20,19,13,9,12,10,7,100,84,56,1024,1023,1021,16,14,2,21,10,,0.00,2,Fog,21<br />
2003-9-21,21,15,10,12,11,9,96,78,59,1025,1023,1022,16,16,16,19,14,,0.00,2,,22<br />
2003-9-22,24,18,12,16,13,11,100,77,57,1021,1019,1016,16,16,16,27,10,,0.00,1,,26<br />
2003-9-23,22,17,13,15,13,12,100,83,65,1018,1017,1016,16,16,16,24,16,,0.00,3,,16<br />
2003-9-24,23,17,12,16,13,12,100,82,61,1019,1017,1016,16,16,14,16,11,,0.00,2,,11<br />
2003-9-25,23,18,12,17,14,12,100,80,64,1024,1022,1019,16,16,16,16,6,,0.00,2,,13<br />
2003-9-26,24,18,13,16,14,12,100,81,62,1024,1022,1019,16,16,16,26,16,32,0.00,0,,20<br />
2003-9-27,28,21,14,19,16,13,93,76,60,1018,1016,1013,16,16,16,24,19,,0.00,0,,11<br />
2003-9-28,29,21,14,19,14,9,97,68,35,1014,1012,1011,16,16,16,21,10,,0.00,0,,345<br />
2003-9-29,18,14,12,13,12,10,100,87,67,1018,1015,1011,16,10,0,19,10,,0.00,6,Fog,207<br />
2003-9-30,21,17,14,13,13,12,94,81,63,1019,1018,1016,16,15,11,13,5,,0.00,4,,336<br />
2003-10-1,22,17,12,13,13,12,100,90,61,1020,1018,1017,16,8,0,13,8,,0.00,5,Fog,5<br />
2003-10-2,16,13,12,13,12,12,100,95,77,1020,1018,1015,16,6,0,11,5,,0.25,8,Fog,255<br />
2003-10-3,16,13,10,12,12,10,100,92,78,1015,1013,1010,13,8,0,11,5,,0.25,5,Fog,338<br />
2003-10-4,12,11,9,12,11,9,100,97,89,1015,1013,1011,3,2,0,11,3,,0.25,8,Fog,207<br />
2003-10-5,15,13,12,12,12,11,100,89,75,1018,1017,1015,16,10,2,11,6,,0.00,8,,179<br />
2003-10-6,21,16,12,14,12,11,100,86,59,1017,1012,1008,16,14,3,26,11,35,6.60,7,Rain,192<br />
2003-10-7,18,15,12,13,12,9,96,84,62,1013,1011,1009,16,16,16,27,18,32,0.00,6,,206<br />
2003-10-8,17,13,11,12,9,7,94,81,67,1012,1007,1002,16,14,4,37,19,53,6.86,6,Rain,195<br />
2003-10-9,14,11,9,8,7,6,93,80,62,1016,1015,1012,16,15,4,21,16,29,4.32,6,Rain,199<br />
2003-10-10,15,11,8,8,7,5,90,78,51,1021,1020,1017,16,16,16,21,13,,0.00,5,,211<br />
2003-10-11,13,11,9,9,7,6,93,83,72,1018,1012,1009,16,15,8,24,13,39,6.86,8,Rain,173<br />
2003-10-12,14,11,10,11,9,7,94,86,76,1026,1018,1013,16,11,2,40,27,60,10.41,8,Rain,200<br />
2003-10-13,15,12,10,10,8,6,96,81,60,1028,1025,1019,16,16,11,26,11,,0.00,7,Rain,200<br />
2003-10-14,14,11,8,8,7,6,86,77,58,1023,1021,1019,16,16,16,23,13,,0.00,6,,27<br />
2003-10-15,12,9,6,9,7,5,100,88,74,1017,1011,1008,16,13,3,29,11,45,8.89,7,Rain,174<br />
2003-10-16,19,13,9,13,10,8,96,80,58,1013,1009,1007,16,15,10,45,23,61,19.56,8,Rain,183<br />
2003-10-17,21,17,14,14,12,9,100,74,49,1014,1011,1008,16,13,2,39,21,55,10.16,7,Rain,202<br />
2003-10-18,18,14,12,11,10,8,86,76,63,1013,1012,1011,16,16,16,14,8,,0.00,5,,173<br />
2003-10-19,18,16,13,13,12,11,94,81,65,1018,1015,1011,16,16,14,23,13,,2.79,7,Rain,191<br />
2003-10-20,18,16,13,18,16,12,100,95,84,1019,1012,1008,16,6,2,23,13,35,125.73,8,Rain,208<br />
2003-10-21,18,16,14,16,15,13,100,94,80,1023,1019,1013,16,8,0,21,8,,7.62,8,Fog-Rain,310<br />
2003-10-22,19,15,11,16,13,7,100,92,68,1023,1015,1013,16,9,0,27,13,40,8.13,7,Fog-Rain,199<br />
2003-10-23,14,11,9,8,7,4,90,75,57,1032,1030,1023,16,16,16,21,13,,0.00,4,,224<br />
2003-10-24,14,10,6,7,6,5,93,78,57,1035,1033,1032,16,16,16,21,11,,0.00,3,,16<br />
2003-10-25,15,11,7,8,7,5,100,80,57,1036,1035,1034,16,16,13,21,11,,0.00,4,,13<br />
2003-10-26,17,12,8,10,8,7,100,86,62,1034,1032,1028,16,12,1,13,10,,0.00,3,Fog,14<br />
2003-10-27,15,11,7,11,9,7,100,90,72,1028,1026,1022,16,11,0,13,5,,0.00,6,Fog,194<br />
2003-10-28,15,11,7,12,9,3,87,79,66,1021,1012,1008,16,16,16,34,21,48,0.00,7,,203<br />
2003-10-29,12,9,6,5,3,2,92,76,52,1014,1010,1009,16,15,5,32,13,37,8.38,6,Rain-Thunderstorm,74<br />
2003-10-30,9,7,3,0,-7,-12,65,40,27,1025,1020,1014,16,16,16,23,16,,0.00,4,,79<br />
2003-10-31,7,3,-1,-6,-7,-9,69,47,31,1028,1026,1025,16,16,16,21,13,,0.00,1,,33<br />
2003-11-1,6,2,-1,2,-3,-7,89,67,43,1024,1020,1017,16,16,10,13,8,,2.79,7,Rain,170<br />
2003-11-2,7,4,1,2,0,-6,100,81,49,1018,1016,1015,16,13,6,24,13,,2.29,5,Rain,37<br />
2003-11-3,7,3,-1,-2,-3,-6,88,67,49,1022,1020,1018,16,16,16,14,10,,0.00,1,,118<br />
2003-11-4,7,3,-1,-3,-7,-10,76,51,31,1024,1023,1022,16,16,16,24,11,32,0.00,1,,90<br />
2003-11-5,8,4,0,-4,-8,-10,55,45,34,1025,1024,1022,16,16,16,21,14,,0.00,0,,50<br />
2003-11-6,10,4,-1,-3,-6,-9,82,51,32,1026,1024,1020,16,16,16,21,13,,0.00,0,,37<br />
2003-11-7,10,6,2,2,-2,-4,74,59,48,1020,1017,1015,16,16,16,21,10,,0.25,5,Rain,40<br />
2003-11-8,13,9,6,6,3,2,83,68,47,1017,1015,1012,16,16,16,23,10,,0.00,6,Rain,13<br />
2003-11-9,13,10,7,7,5,3,81,72,55,1016,1014,1012,16,16,16,19,10,,0.00,7,,57<br />
2003-11-10,11,9,7,9,7,4,90,84,76,1018,1015,1012,16,16,16,34,21,48,0.25,7,Rain,215<br />
2003-11-11,12,9,7,8,6,4,86,78,69,1031,1022,1013,16,16,16,21,14,34,0.00,7,,204<br />
2003-11-12,12,7,3,5,4,2,93,79,55,1032,1028,1021,16,16,16,21,8,,0.00,2,,49<br />
2003-11-13,10,6,2,6,3,2,100,87,66,1020,1016,1013,16,11,1,14,10,,0.00,2,Fog,61<br />
2003-11-14,11,9,7,7,4,2,80,73,63,1016,1013,1010,16,16,16,14,8,,0.00,8,Rain,164<br />
2003-11-15,11,8,6,8,6,3,97,86,66,1010,1009,1008,16,15,8,23,13,,6.60,7,Rain,175<br />
2003-11-16,9,8,7,8,6,4,93,86,76,1010,1001,994,16,13,4,45,23,58,11.18,7,Rain,205<br />
2003-11-17,11,9,7,10,6,3,96,81,71,1016,1010,1004,16,15,6,35,24,45,18.54,7,Rain,210<br />
2003-11-18,14,10,7,11,9,6,100,91,74,1012,1009,1003,16,10,2,40,27,58,52.32,8,Rain,217<br />
2003-11-19,13,7,2,11,3,1,97,89,81,1017,1011,1002,16,14,4,40,21,50,21.08,8,Rain,216<br />
2003-11-20,4,2,1,3,2,0,100,94,86,1018,1017,1015,16,9,1,21,11,,7.87,7,Fog-Rain-Snow,160<br />
2003-11-21,4,1,-1,1,-1,-7,100,89,52,1027,1021,1017,16,9,0,19,6,,4.57,6,Fog-Snow-Thunderstorm,75<br />
2003-11-22,4,1,-2,1,-3,-7,89,74,50,1030,1028,1027,16,16,16,13,10,,0.00,7,,150<br />
2003-11-23,6,4,3,5,3,1,100,93,87,1029,1021,1011,16,12,2,34,11,53,9.65,8,Rain,180<br />
2003-11-24,7,5,3,3,2,0,89,78,63,1017,1014,1008,16,16,16,27,18,35,0.00,7,Rain,209<br />
2003-11-25,9,7,4,5,3,2,93,82,63,1007,1003,1000,16,16,14,37,23,52,3.81,7,Rain,212<br />
2003-11-26,8,6,4,3,3,2,93,81,68,1028,1018,1006,16,16,16,26,18,35,0.00,7,,206<br />
2003-11-27,9,6,3,4,1,-2,86,70,48,1028,1024,1018,16,16,16,27,10,,0.51,7,Rain,130<br />
2003-11-28,10,8,7,9,7,3,100,91,71,1018,1011,1009,16,13,6,32,14,40,24.13,8,Rain,177<br />
2003-11-29,9,7,4,9,6,2,100,94,86,1022,1015,1010,16,7,2,21,10,,4.57,7,Rain,10<br />
2003-11-30,6,4,2,3,2,1,100,91,79,1023,1021,1017,16,14,2,27,21,37,0.00,5,,24<br />
2003-12-1,7,6,4,6,4,1,100,90,79,1020,1017,1016,16,14,5,16,10,,1.27,8,Rain,137<br />
2003-12-2,12,9,5,9,7,4,100,89,75,1021,1018,1014,16,14,5,29,10,39,3.56,8,Rain,178<br />
2003-12-3,7,5,3,4,2,-8,100,82,34,1028,1025,1022,16,16,14,24,10,35,1.27,5,Rain,104<br />
2003-12-4,10,7,3,7,-1,-11,100,61,24,1022,1010,1005,16,15,6,47,31,72,3.56,8,Rain,124<br />
2003-12-5,12,9,7,8,6,4,93,86,71,1008,1004,993,16,15,11,29,23,50,11.18,8,Rain,154<br />
2003-12-6,9,7,5,4,2,1,85,74,59,1007,1005,998,16,16,16,35,23,48,2.54,6,Rain,192<br />
2003-12-7,7,6,4,6,3,-1,100,86,68,1017,1010,1003,16,15,10,14,8,,4.57,8,Rain,159<br />
2003-12-8,7,5,2,6,4,2,100,93,82,1023,1021,1018,16,14,0,11,2,,1.02,7,Fog-Rain,96<br />
2003-12-9,8,4,1,1,-1,-3,100,68,46,1020,1015,1010,16,16,13,19,11,,0.00,7,,49<br />
2003-12-10,6,5,4,3,2,0,93,85,65,1013,1011,1010,16,15,11,19,13,,5.33,8,Rain,122<br />
2003-12-11,8,6,4,6,3,2,96,87,79,1015,1013,1009,16,15,8,21,10,,6.86,8,Rain,154<br />
2003-12-12,9,7,4,6,4,3,100,85,68,1012,1008,1004,16,15,6,29,18,42,5.84,7,Rain,174<br />
2003-12-13,9,7,4,7,4,2,100,88,79,1007,1003,1001,16,15,5,29,14,42,11.68,8,Rain,175<br />
2003-12-14,6,4,3,3,2,1,93,87,76,1020,1010,1004,16,16,8,32,21,52,1.78,7,Rain,202<br />
2003-12-15,7,4,3,3,2,-1,89,79,62,1026,1024,1021,16,16,16,23,13,,0.25,7,Rain,191<br />
2003-12-16,10,8,5,6,3,-2,93,71,52,1028,1019,1013,16,16,14,37,23,52,1.78,8,Rain,192<br />
2003-12-17,11,7,3,4,2,-1,93,76,52,1031,1028,1025,16,16,16,16,10,,0.00,3,,71<br />
2003-12-18,12,8,3,5,1,-3,86,62,39,1024,1020,1016,16,16,16,24,13,37,0.00,1,,83<br />
2003-12-19,10,8,5,7,3,-2,100,74,43,1015,1012,1010,16,15,8,24,10,,3.56,6,Rain,157<br />
2003-12-20,9,8,7,8,7,6,100,97,93,1018,1014,1012,16,11,2,16,10,,3.30,8,Rain,184<br />
2003-12-21,10,8,4,8,7,3,100,92,80,1025,1022,1019,16,14,5,13,5,,0.25,6,Rain,151<br />
2003-12-22,12,7,2,6,2,-1,97,73,48,1024,1017,1010,16,16,11,24,10,,0.00,3,,116<br />
2003-12-23,10,8,7,4,1,-1,85,58,46,1010,1003,993,16,16,16,29,18,,0.00,6,Rain,125<br />
2003-12-24,9,7,6,6,4,2,93,85,63,1004,998,991,16,15,10,27,18,37,10.67,8,Rain,195<br />
2003-12-25,6,4,3,4,2,1,93,86,73,1015,1010,1004,16,16,16,24,19,,0.00,7,Rain,203<br />
2003-12-26,4,2,1,2,1,-1,93,87,82,1022,1019,1015,16,16,16,19,11,,0.00,7,Rain,188<br />
2003-12-27,5,2,0,2,1,-1,100,89,76,1021,1019,1016,16,12,2,32,14,48,6.86,7,Rain-Snow,187<br />
2003-12-28,3,1,-1,1,0,-2,96,87,75,1020,1018,1010,16,16,16,27,16,,0.00,6,,225<br />
2003-12-29,4,1,-3,-2,-4,-7,93,73,46,1017,1012,1008,16,16,13,29,23,,0.00,2,,32<br />
2003-12-30,1,-1,-3,-1,-4,-7,100,78,59,1017,1013,1008,16,11,1,19,10,,3.05,7,Snow,158<br />
2003-12-31,3,1,-1,2,0,-2,100,94,87,1008,1008,1007,16,12,2,16,8,,4.83,8,Rain-Snow,164<br />
2004-1-1,3,1,-1,1,-1,-4,100,90,70,1007,1001,995,16,8,1,21,8,,6.86,7,Fog-Rain-Snow,72<br />
2004-1-2,2,1,1,1,0,-1,100,93,87,1013,1011,1007,16,12,3,21,5,,1.02,8,Fog-Rain-Snow,162<br />
2004-1-3,2,-1,-5,1,-4,-11,96,80,58,1024,1017,1012,16,12,2,27,18,40,0.51,8,Rain-Snow,349<br />
2004-1-4,-3,-4,-6,-11,-12,-16,68,60,46,1035,1030,1024,16,16,16,24,21,,0.00,3,,26<br />
2004-1-5,-3,-4,-6,-14,-17,-18,46,40,32,1035,1032,1026,16,16,16,26,19,40,0.00,8,,94<br />
2004-1-6,-1,-3,-6,-2,-7,-15,93,81,44,1025,1014,1006,16,7,1,34,23,42,9.91,8,Fog-Rain-Snow,121<br />
2004-1-7,3,1,-1,1,-1,-2,93,90,86,1011,1008,1005,16,14,5,23,8,,12.70,8,Rain,124<br />
2004-1-8,8,6,3,4,2,1,93,81,63,1018,1015,1010,16,16,13,24,14,,5.59,8,Rain,118<br />
2004-1-9,12,9,5,6,4,3,96,77,53,1019,1015,1012,16,16,16,29,11,37,3.81,8,Rain,121<br />
2004-1-10,9,6,3,8,7,3,100,98,89,1024,1021,1019,16,14,3,14,8,,2.79,7,Rain,154<br />
2004-1-11,9,5,1,7,4,1,100,97,77,1019,1018,1016,16,9,0,13,3,,0.00,6,Fog,10<br />
2004-1-12,8,4,2,6,4,2,100,92,71,1022,1017,1014,16,11,0,16,8,,3.81,7,Fog-Rain,158<br />
2004-1-13,12,7,3,9,
