PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-8-13,16,13,10,8,5,2,82,56,39,1022,1013,1007,32,23,10,23,14,34,0.00,7,Rain,281<br />
2002-8-14,13,10,7,7,4,0,87,71,41,1031,1028,1023,32,27,16,19,3,29,0.00,7,Fog-Rain,327<br />
2002-8-15,18,9,0,2,-1,-3,81,54,26,1031,1027,1021,,,,14,3,,0.00,2,Fog,299<br />
2002-8-16,13,7,0,5,1,-3,80,63,41,1022,1021,1019,32,32,32,27,3,35,0.00,4,Rain,333<br />
2002-8-17,17,12,8,5,4,3,76,62,45,1021,1017,1014,,,,19,5,,0.00,6,,195<br />
2002-8-18,13,10,8,8,5,3,77,69,62,1015,1015,1014,,,,16,6,,0.00,7,Rain,154<br />
2002-8-19,17,10,3,6,3,1,87,63,39,1014,1011,1009,,,,19,10,,0.00,6,,165<br />
2002-8-20,17,13,9,5,3,2,76,59,39,1009,1008,1005,,,,29,21,37,0.00,7,Rain,170<br />
2002-8-21,18,13,9,7,6,4,82,67,42,1005,1002,1000,32,24,6,35,23,48,0.00,7,Rain,164<br />
2002-8-22,16,13,10,5,4,4,66,58,48,1008,1006,1005,,,,32,23,40,0.00,7,,157<br />
2002-8-23,16,12,8,9,4,0,82,60,36,1015,1007,1003,32,32,32,34,23,45,0.00,5,Rain,188<br />
2002-8-24,15,9,4,2,1,-1,70,55,36,1017,1016,1014,,,,29,18,,0.00,5,,161<br />
2002-8-25,15,10,6,6,3,1,76,64,44,1017,1016,1015,,,,23,11,,0.00,4,,173<br />
2002-8-26,17,10,3,8,3,0,87,64,36,1018,1017,1015,32,32,32,11,3,,0.00,5,Rain,126<br />
2002-8-27,15,12,10,10,8,7,88,80,67,1017,1013,1008,32,29,24,24,11,,0.00,7,Rain,166<br />
2002-8-28,15,12,10,9,7,5,88,73,59,1011,1008,1005,32,29,24,24,11,,0.00,7,Rain,159<br />
2002-8-29,16,11,7,7,6,4,81,67,52,1015,1014,1011,,,,19,8,,0.00,6,Rain,166<br />
2002-8-30,15,11,7,7,4,3,76,64,51,1015,1014,1011,,,,27,19,32,0.00,5,Rain,160<br />
2002-8-31,14,10,6,6,4,3,81,67,51,1011,1009,1007,,,,21,11,,0.00,6,Rain,228<br />
2002-9-1,15,9,3,6,3,0,87,73,48,1014,1013,1011,32,22,1,19,2,,0.00,6,Fog-Rain,282<br />
2002-9-2,12,9,6,7,5,3,87,79,67,1020,1016,1014,32,25,16,23,6,27,0.00,7,Fog-Rain,336<br />
2002-9-3,14,10,7,5,4,2,81,68,48,1028,1025,1020,,,,19,13,,0.00,5,Rain,341<br />
2002-9-4,16,7,-1,5,2,-4,87,63,42,1029,1025,1021,1,1,1,27,8,,0.00,4,Fog,169<br />
2002-9-5,18,13,9,6,4,2,71,56,42,1021,1016,1012,,,,19,8,,0.00,6,,171<br />
2002-9-6,16,11,7,3,2,0,71,54,36,1012,1007,1004,,,,32,24,37,0.00,3,,158<br />
2002-9-7,15,11,7,3,2,1,76,58,41,1004,1002,1001,,,,37,21,39,0.00,5,,158<br />
2002-9-8,15,9,3,3,1,-1,76,60,39,1005,1004,1003,,,,27,13,52,0.00,5,Rain,161<br />
2002-9-9,12,7,3,2,0,-2,81,62,44,1008,1005,1002,,,,27,18,,0.00,4,,169<br />
2002-9-10,12,6,1,2,0,-3,81,64,50,1013,1010,1005,,,,27,5,,0.00,6,,159<br />
2002-9-11,14,10,6,1,-1,-3,66,54,31,1014,1014,1013,,,,27,18,37,0.00,6,,165<br />
2002-9-12,15,9,3,1,-1,-3,75,53,31,1014,1013,1012,,,,27,21,34,0.00,4,,177<br />
2002-9-13,13,9,5,1,0,-1,66,56,44,1013,1011,1007,,,,27,21,37,0.00,5,,155<br />
2002-9-14,12,7,3,0,-2,-3,65,50,35,1007,1003,999,,,,32,23,48,0.00,5,Rain,155<br />
2002-9-15,13,9,4,2,0,-2,66,55,44,999,997,996,,,,37,23,47,0.00,5,,155<br />
2002-9-16,12,6,-1,0,-2,-4,81,62,41,1003,1001,999,,,,11,5,,0.00,5,,277<br />
2002-9-17,14,6,-3,1,-2,-6,80,61,33,1006,1004,1003,5,3,1,23,5,,0.00,3,Fog,172<br />
2002-9-18,8,6,4,2,1,-1,87,69,61,1003,997,993,32,13,5,27,14,,0.00,8,Rain,191<br />
2002-9-19,9,6,2,4,2,0,87,80,66,1014,1006,996,32,15,8,14,6,,0.00,7,Rain,130<br />
2002-9-20,9,3,-2,3,0,-4,87,78,62,1022,1019,1014,32,9,0,32,5,,0.00,6,Fog-Rain,176<br />
2002-9-21,8,4,0,2,0,-3,87,77,62,1028,1024,1022,32,32,32,19,8,,0.00,6,Fog-Rain,300<br />
2002-9-22,10,3,-3,1,-3,-6,86,70,47,1029,1027,1025,0,0,0,23,5,,0.00,3,Fog,166<br />
2002-9-23,12,4,-3,3,-2,-6,81,70,47,1027,1026,1024,0,0,0,13,2,,0.00,2,Fog,141<br />
2002-9-24,12,4,-2,3,-1,-5,87,71,54,1029,1027,1022,16,3,0,23,3,,0.00,5,Fog,169<br />
2002-9-25,12,8,5,5,3,1,81,68,62,1022,1018,1016,,,,26,19,27,0.00,6,Rain,174<br />
2002-9-26,14,7,1,3,1,-2,87,67,48,1019,1016,1008,,,,29,14,42,0.00,2,,172<br />
2002-9-27,16,12,5,4,-2,-8,66,44,19,1008,1005,1002,,,,32,24,,0.00,5,,193<br />
2002-9-28,10,4,-2,-1,-4,-8,81,62,43,1010,1006,1003,32,32,32,23,5,,0.00,5,Rain,248<br />
2002-9-29,10,5,-1,1,-2,-6,87,70,43,1019,1016,1011,32,32,32,11,3,,0.00,4,Rain,302<br />
2002-9-30,10,5,0,-1,-3,-5,80,63,43,1019,1017,1014,,,,26,11,34,0.00,3,,159<br />
2002-10-1,10,8,5,0,-2,-5,65,55,40,1013,1004,998,,,,37,26,50,0.00,6,Rain,158<br />
2002-10-2,8,6,2,-1,-3,-6,70,54,37,1019,1011,1001,,,,27,10,40,0.00,7,,306<br />
2002-10-3,5,1,-2,-1,-4,-6,81,68,49,1025,1023,1020,32,23,2,13,5,,0.00,6,Fog-Rain,334<br />
2002-10-4,2,0,-1,-2,-3,-6,87,75,60,1023,1019,1017,32,8,1,21,6,,0.00,7,Snow,323<br />
2002-10-5,1,-2,-5,-3,-6,-8,80,73,64,1023,1017,1009,32,15,3,34,10,,0.00,7,Snow,158<br />
2002-10-6,11,6,1,2,-1,-2,81,68,47,1011,1007,1005,32,29,16,32,23,,0.00,6,,178<br />
2002-10-7,14,9,4,1,-1,-2,66,56,38,1012,1009,1005,,,,37,18,55,0.00,5,Rain,168<br />
2002-10-8,9,6,2,-2,-5,-8,75,47,32,1006,1004,1004,32,32,32,34,16,52,0.00,5,,205<br />
2002-10-9,1,-1,-3,-3,-9,-12,80,58,44,1021,1015,1006,32,15,5,27,18,37,0.00,6,Snow,332<br />
2002-10-10,3,-2,-6,-9,-10,-12,69,56,36,1023,1022,1021,32,26,24,10,2,,0.00,4,,254<br />
2002-10-11,5,-2,-8,-3,-8,-12,74,63,52,1022,1021,1018,,,,27,6,,0.00,5,,165<br />
2002-10-12,10,7,4,0,-2,-5,61,54,40,1018,1013,1009,,,,40,27,55,0.00,6,,165<br />
2002-10-13,9,3,-2,-2,-4,-6,74,58,43,1022,1019,1013,,,,23,6,,0.00,4,,170<br />
2002-10-14,7,3,-1,-1,-3,-6,75,65,57,1025,1023,1022,,,,27,10,,0.00,4,,200<br />
2002-10-15,8,2,-2,2,-2,-5,81,76,65,1026,1022,1014,,,,34,10,,0.00,7,Rain,170<br />
2002-10-16,12,8,5,2,-1,-3,71,53,35,1013,1008,1006,,,,29,19,40,0.00,7,,170<br />
2002-10-17,6,3,1,3,-1,-4,87,74,60,1012,1010,1009,32,32,32,23,3,,0.00,7,Rain,186<br />
2002-10-18,7,4,3,3,1,0,87,76,66,1010,1007,1005,32,32,32,27,21,40,0.00,5,Rain,174<br />
2002-10-19,11,9,7,4,2,1,71,65,62,1006,1004,1002,,,,34,24,47,0.00,7,,157<br />
2002-10-20,11,9,7,3,2,0,66,60,47,1012,1006,1003,,,,45,27,55,0.00,6,Rain,159<br />
2002-10-21,7,6,4,3,2,0,87,75,61,1016,1014,1013,32,23,16,27,19,,0.00,8,Rain,160<br />
2002-10-22,9,6,2,3,2,-2,81,76,66,1021,1018,1016,32,32,32,27,16,,0.00,4,,175<br />
2002-10-23,5,2,0,0,-1,-2,87,79,70,1022,1020,1019,10,4,1,27,19,,0.00,4,Fog,184<br />
2002-10-24,2,0,-1,-1,-2,-3,87,84,80,1019,1018,1016,16,6,1,39,23,47,0.00,6,Fog,172<br />
2002-10-25,4,2,0,0,-2,-2,87,78,70,1017,1015,1013,16,7,5,40,31,58,0.00,7,,165<br />
2002-10-26,6,3,2,2,0,-1,81,77,66,1013,1009,1005,,,,34,26,40,0.00,7,Rain,166<br />
2002-10-27,7,4,2,2,1,-1,87,77,66,1020,1011,1005,32,32,32,23,14,,0.00,6,Rain,172<br />
2002-10-28,5,1,-2,-1,-2,-4,87,78,61,1029,1027,1022,32,12,1,47,10,52,0.00,4,Fog-Rain,166<br />
2002-10-29,4,2,0,-3,-4,-5,75,68,52,1028,1026,1024,,,,37,27,50,0.00,3,,156<br />
2002-10-30,4,1,-2,-5,-6,-7,75,63,49,1027,1026,1025,,,,34,24,48,0.00,1,,180<br />
2002-10-31,3,0,-3,-5,-6,-7,74,64,56,1027,1027,1026,,,,19,8,,0.00,2,,167<br />
2002-11-1,3,-1,-5,-3,-6,-8,80,75,65,1026,1026,1025,,,,14,3,,0.00,3,,154<br />
2002-11-2,0,-4,-7,-4,-6,-11,80,79,74,1027,1023,1019,32,17,16,29,8,,0.00,6,,173<br />
2002-11-3,0,-1,-2,-4,-4,-5,80,76,69,1020,1017,1013,32,28,10,29,16,,0.00,6,Fog,178<br />
2002-11-4,3,0,-2,-3,-4,-6,75,69,60,1012,1006,1002,,,,34,24,53,0.00,6,,184<br />
2002-11-5,7,4,2,-2,-3,-3,75,64,53,1004,1002,999,,,,34,26,47,0.00,2,,169<br />
2002-11-6,2,0,-1,-1,-2,-5,87,79,69,1000,996,993,32,16,2,32,14,39,0.00,6,Rain-Snow,173<br />
2002-11-7,1,-1,-2,-2,-3,-5,87,82,80,1000,999,996,16,1,0,14,8,,0.00,7,Fog,180<br />
2002-11-8,0,-2,-3,-2,-4,-9,87,79,64,995,994,993,16,3,1,19,3,,0.00,8,Fog-Snow,164<br />
2002-11-9,-4,-6,-6,-9,-12,-13,69,62,58,1005,1001,995,,,,21,16,,0.00,8,Snow,163<br />
2002-11-10,-6,-7,-7,-12,-13,-13,68,63,58,1009,1007,1006,,,,29,18,40,0.00,8,Snow,170<br />
2002-11-11,-5,-6,-6,-9,-11,-12,74,65,63,1014,1012,1010,,,,27,18,39,0.00,7,,165<br />
2002-11-12,-5,-6,-7,-8,-9,-10,80,77,74,1011,1004,1000,32,17,2,27,14,40,0.00,7,Snow,302<br />
2002-11-13,2,-2,-5,-4,-6,-8,80,75,65,1005,1003,1000,32,26,24,29,11,37,0.00,6,Snow,184<br />
2002-11-14,2,0,-1,-3,-3,-4,80,76,70,1012,1010,1006,,,,34,24,,0.00,4,,175<br />
2002-11-15,0,-3,-6,-4,-5,-9,86,79,74,1012,1009,1005,32,23,5,19,6,,0.00,6,Snow,172<br />
2002-11-16,-2,-3,-4,-5,-6,-7,86,80,74,1005,998,994,32,14,1,19,5,,0.00,8,Fog-Snow,339<br />
2002-11-17,-1,-6,-10,-5,-8,-13,80,76,69,995,993,992,32,22,2,29,13,37,0.00,6,Snow,175<br />
2002-11-18,-1,-3,-5,-6,-7,-9,80,73,69,999,998,996,,,,27,16,37,0.00,3,,179<br />
2002-11-19,1,-1,-3,-5,-7,-8,75,69,60,1010,1002,997,,,,34,24,39,0.00,4,,165<br />
2002-11-20,0,-1,-2,-6,-7,-7,69,67,64,1014,1012,1009,,,,29,19,,0.00,6,,176<br />
2002-11-21,-4,-7,-8,-7,-8,-11,86,79,74,1023,1014,1008,32,7,0,19,3,,0.00,6,Fog,203<br />
2002-11-22,-2,-3,-5,-6,-7,-8,80,76,69,1029,1027,1024,32,32,32,27,21,29,0.00,4,Snow,180<br />
2002-11-23,-4,-6,-6,-8,-9,-11,80,72,63,1028,1023,1020,,,,45,27,63,0.00,5,,176<br />
2002-11-24,-2,-4,-7,-6,-9,-12,74,68,63,1025,1023,1020,,,,47,32,60,0.00,2,,175<br />
2002-11-25,3,0,-2,-2,-4,-6,80,74,65,1025,1022,1019,32,32,32,32,26,53,0.00,6,Rain,171<br />
2002-11-26,10,6,2,2,1,-1,81,70,58,1019,1011,1005,32,22,5,40,31,64,0.00,6,Rain,161<br />
2002-11-27,9,6,3,2,-2,-5,65,59,52,1008,1002,999,,,,47,26,66,0.00,4,Rain,159<br />
2002-11-28,5,2,-1,-3,-6,-7,86,58,45,1023,1018,1009,2,1,1,32,18,42,0.00,4,Snow,172<br />
2002-11-29,6,3,0,-1,-2,-3,81,73,61,1022,1017,1014,16,9,1,40,31,52,0.00,7,Snow,163<br />
2002-11-30,5,2,-2,-1,-2,-6,74,67,60,1017,1013,1009,,,,37,21,47,0.00,4,,168<br />
2002-12-1,-2,-7,-12,-7,-10,-15,86,77,69,1030,1025,1017,,,,8,3,,0.00,1,,186<br />
2002-12-2,-6,-9,-12,-9,-11,-16,86,78,73,1031,1030,1029,6,4,2,27,11,37,0.00,5,,175<br />
2002-12-3,-7,-8,-8,-10,-11,-11,80,77,74,1029,1028,1026,32,32,32,27,24,34,0.00,5,,176<br />
2002-12-4,-8,-9,-9,-11,-12,-12,79,77,73,1027,1027,1026,,,,27,21,27,0.00,6,,178<br />
2002-12-5,-9,-11,-13,-13,-15,-17,79,73,67,1027,1027,1026,32,16,2,23,16,,0.00,6,Snow,172<br />
2002-12-6,-12,-13,-14,-15,-16,-18,79,77,72,1027,1025,1021,32,29,16,23,16,27,0.00,4,,173<br />
2002-12-7,-5,-9,-12,-7,-12,-15,86,78,73,1021,1016,1013,32,32,32,42,26,61,0.00,7,,183<br />
2002-12-8,1,-2,-5,-2,-5,-8,86,81,75,1013,1007,1002,32,22,10,40,19,45,0.00,4,Snow,174<br />
2002-12-9,2,0,-2,-1,-2,-4,87,84,80,1003,999,995,32,11,5,27,10,40,0.00,6,Fog-Rain-Snow,168<br />
2002-12-10,1,-1,-2,-2,-3,-4,87,83,80,995,992,991,32,19,10,23,13,29,0.00,5,,177<br />
2002-12-11,0,-2,-4,-2,-4,-8,87,78,69,991,989,984,32,14,2,26,14,29,0.00,7,Snow,176<br />
2002-12-12,0,-2,-3,-3,-4,-7,86,79,74,983,976,972,32,11,2,34,13,47,0.00,7,Snow,176<br />
2002-12-13,0,-6,-12,-4,-9,-15,79,69,59,989,987,979,,,,27,18,35,0.00,3,,164<br />
2002-12-14,-12,-18,-22,-16,-22,-27,79,70,65,989,988,984,32,6,0,8,3,,0.00,5,Fog-Snow,177<br />
2002-12-15,-8,-10,-11,-10,-12,-15,86,78,73,983,980,979,32,15,3,11,3,,0.00,7,Snow,158<br />
2002-12-16,-8,-11,-14,-9,-12,-18,93,85,72,985,982,980,32,8,0,8,3,,0.00,8,Fog-Snow,341<br />
2002-12-17,-5,-7,-8,-9,-10,-11,86,79,74,999,992,986,32,18,10,26,8,27,0.00,6,Snow,179<br />
2002-12-18,-6,-9,-12,-11,-13,-15,79,72,68,1015,1007,1000,,,,27,19,29,0.00,2,,180<br />
2002-12-19,-9,-11,-12,-10,-13,-15,100,85,73,1021,1019,1016,16,8,2,19,8,,0.00,8,Snow,163<br />
2002-12-20,-12,-13,-15,-13,-14,-16,92,90,85,1020,1018,1016,16,12,2,13,3,,0.00,8,Snow,348<br />
2002-12-21,-11,-12,-13,-14,-14,-15,92,82,79,1016,1014,1014,32,25,16,29,13,,0.00,7,Snow,160<br />
2002-12-22,-7,-11,-14,-9,-14,-16,86,82,79,1014,1009,1002,32,32,32,37,24,55,0.00,8,Snow,175<br />
2002-12-23,-2,-4,-6,-3,-5,-8,93,88,80,1003,1002,1001,32,15,10,47,31,74,0.00,7,,179<br />
2002-12-24,0,-2,-7,-2,-5,-9,93,85,69,1000,996,991,32,21,1,27,11,,0.00,5,Snow,181<br />
2002-12-25,-8,-12,-16,-10,-13,-18,93,91,85,998,993,991,32,12,1,8,3,,0.00,7,Fog-Snow,43<br />
2002-12-26,-12,-18,-23,-13,-19,-28,92,81,65,1008,1002,993,10,4,0,14,3,,0.00,5,Fog-Snow,192<br />
2002-12-27,-13,-14,-16,-15,-18,-19,85,78,72,1011,1010,1008,32,13,2,11,3,,0.00,8,Snow,185<br />
2002-12-28,-15,-17,-19,-19,-20,-22,78,76,72,1010,1007,1003,32,22,4,23,14,27,0.00,7,Snow,184<br />
2002-12-29,-14,-16,-18,-18,-20,-22,78,73,72,1003,1001,999,24,8,1,27,14,27,0.00,7,,181<br />
2002-12-30,-13,-16,-17,-16,-19,-21,79,75,72,998,993,990,32,17,10,37,19,37,0.00,6,,185<br />
2002-12-31,-10,-13,-15,-13,-17,-18,85,76,72,991,988,987,,,,37,34,55,0.00,3,,182<br />
2003-1-1,-4,-8,-12,-7,-11,-14,86,83,79,993,992,989,32,25,24,34,18,42,0.00,6,,111<br />
2003-1-2,-11,-12,-12,-12,-13,-14,92,90,85,999,998,993,24,4,0,6,3,,0.00,8,Fog,349<br />
2003-1-3,-4,-9,-14,-6,-12,-16,93,87,80,998,996,993,32,19,2,37,6,,0.00,7,Snow,253<br />
2003-1-4,3,-1,-4,0,-3,-7,87,80,56,993,986,982,32,24,3,37,27,48,0.00,7,Rain-Snow,180<br />
2003-1-5,2,0,-2,-2,-5,-11,80,71,41,1003,996,990,32,27,10,35,21,50,0.00,7,Snow,162<br />
2003-1-6,4,1,-2,-1,-2,-5,81,73,61,997,992,988,32,32,32,35,23,47,0.00,6,Rain,161<br />
2003-1-7,-1,-8,-14,-3,-10,-16,93,81,73,1023,1007,996,32,9,1,21,8,,0.00,5,Snow,321<br />
2003-1-8,-7,-10,-13,-11,-13,-16,86,79,73,1033,1031,1024,,,,14,6,,0.00,4,,165<br />
2003-1-9,-10,-12,-15,-13,-15,-17,85,82,79,1033,1029,1026,24,24,24,23,13,,0.00,4,Snow,185<br />
2003-1-10,-14,-16,-17,-17,-18,-20,85,84,78,1026,1025,1024,24,24,24,19,10,,0.00,7,Snow,160<br />
2003-1-11,-18,-21,-25,-19,-22,-26,92,88,84,1024,1023,1021,32,17,1,8,3,,0.00,5,Fog,203<br />
2003-1-12,-16,-21,-27,-19,-25,-31,84,74,70,1024,1022,1021,,,,19,3,,0.00,1,,159<br />
2003-1-13,-15,-18,-22,-17,-22,-27,85,74,65,1026,1025,1024,32,7,0,10,2,,0.00,7,Fog-Snow,180<br />
2003-1-14,-12,-14,-16,-14,-16,-19,85,81,72,1024,1023,1023,32,13,2,27,8,,0.00,7,Snow,177<br />
2003-1-15,-12,-13,-15,-14,-17,-18,85,82,78,1027,1024,1023,32,16,13,27,16,39,0.00,7,Snow,178<br />
2003-1-16,-14,-14,-15,-16,-17,-17,92,85,85,1035,1032,1027,24,10,1,10,5,,0.00,8,Fog-Snow,352<br />
2003-1-17,-3,-9,-15,-4,-13,-17,93,87,79,1033,1028,1022,32,11,1,29,3,,0.00,8,Snow,25<b
