PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-8-17,23,17,11,11,8,5,82,59,33,1016,1015,1014,,,,13,6,,0.00,1,,137<br />
2002-8-18,20,15,10,12,10,7,88,74,56,1020,1017,1013,32,30,24,11,5,,0.00,3,Fog,114<br />
2002-8-19,19,14,11,11,10,9,94,76,59,1013,1012,1011,32,23,1,16,6,,0.00,5,Fog,118<br />
2002-8-20,20,16,12,11,10,9,88,67,52,1017,1015,1012,32,32,32,23,13,34,0.00,5,,296<br />
2002-8-21,20,15,10,12,11,9,94,74,56,1020,1019,1017,32,32,24,23,8,37,0.00,2,,120<br />
2002-8-22,23,16,9,12,11,8,94,73,47,1020,1019,1017,32,28,19,11,3,,0.00,3,Fog,94<br />
2002-8-23,24,17,10,13,11,9,94,73,47,1019,1017,1015,32,30,24,13,3,,0.00,1,Fog,122<br />
2002-8-24,22,16,11,13,11,9,94,75,57,1018,1017,1015,32,32,32,11,5,,0.00,2,,96<br />
2002-8-25,20,17,13,13,12,11,88,76,60,1023,1020,1016,32,32,32,11,5,,0.00,5,,82<br />
2002-8-26,23,18,13,13,12,10,88,69,53,1026,1024,1023,32,32,32,13,8,,0.00,3,,189<br />
2002-8-27,25,18,12,13,12,10,94,70,47,1024,1022,1018,,,,11,3,,0.00,1,,97<br />
2002-8-28,27,19,11,14,13,10,94,68,42,1018,1014,1010,,,,13,3,,0.00,1,,111<br />
2002-8-29,21,17,13,13,12,10,88,74,60,1013,1011,1010,32,32,32,13,3,,0.00,4,,115<br />
2002-8-30,21,16,12,12,11,9,94,73,53,1018,1017,1014,32,32,24,13,6,,0.00,3,,130<br />
2002-8-31,20,15,10,12,11,9,94,77,56,1022,1020,1018,32,23,0,19,3,,0.00,4,Fog,123<br />
2002-9-1,22,18,15,13,12,9,77,65,53,1021,1020,1019,32,32,32,16,8,,0.00,6,,354<br />
2002-9-2,21,17,12,14,11,6,88,70,52,1020,1014,1012,32,23,4,24,10,35,0.00,6,Fog-Rain,163<br />
2002-9-3,20,14,9,9,8,6,82,64,43,1014,1013,1012,32,32,32,14,10,,0.00,3,Rain,288<br />
2002-9-4,19,13,7,9,8,5,93,69,46,1017,1016,1014,32,32,32,19,11,,0.00,2,,299<br />
2002-9-5,19,13,8,10,8,7,93,72,52,1017,1016,1016,32,32,32,13,6,,0.00,2,,247<br />
2002-9-6,19,13,7,10,8,6,93,75,55,1016,1014,1012,32,32,32,14,8,,0.00,3,Rain-Thunderstorm,289<br />
2002-9-7,19,13,7,10,8,6,94,75,46,1016,1014,1013,32,32,32,21,10,,0.00,3,Rain,222<br />
2002-9-8,14,11,9,11,9,6,88,83,67,1021,1019,1017,32,22,10,16,6,,0.00,7,Rain,138<br />
2002-9-9,21,16,12,12,11,10,88,76,53,1023,1022,1020,32,22,11,23,10,,0.00,5,Fog,137<br />
2002-9-10,21,16,11,13,11,10,100,77,56,1020,1018,1016,32,7,0,16,10,,0.00,3,Fog,242<br />
2002-9-11,22,16,10,13,12,9,94,76,56,1018,1016,1013,32,32,32,13,5,,0.00,1,,46<br />
2002-9-12,22,16,11,13,12,10,94,76,53,1016,1014,1014,32,32,32,13,5,,0.00,1,,187<br />
2002-9-13,24,17,11,13,11,9,94,71,47,1016,1014,1011,32,32,32,11,3,,0.00,2,Fog,49<br />
2002-9-14,21,16,11,13,11,9,94,76,56,1012,1011,1010,32,32,32,16,6,,0.00,5,,164<br />
2002-9-15,19,14,10,13,11,8,94,77,64,1013,1012,1011,32,31,24,23,8,,0.00,5,Fog-Rain,142<br />
2002-9-16,19,16,13,14,11,6,94,77,45,1012,1011,1010,32,18,1,24,13,32,0.00,7,Fog-Rain,146<br />
2002-9-17,18,12,7,9,7,6,93,72,52,1018,1014,1011,32,32,32,19,8,,0.00,2,,233<br />
2002-9-18,19,13,8,11,9,6,93,75,56,1023,1022,1019,32,32,32,23,10,,0.00,4,,204<br />
2002-9-19,20,15,10,13,11,7,94,77,63,1022,1018,1014,32,28,13,21,8,29,0.00,5,Rain,171<br />
2002-9-20,17,11,6,8,6,4,93,74,52,1023,1022,1019,32,32,32,14,8,,0.00,1,,280<br />
2002-9-21,21,13,5,8,6,4,93,69,33,1027,1025,1023,32,32,32,13,6,,0.00,2,,297<br />
2002-9-22,21,13,6,9,7,4,87,67,43,1024,1023,1021,32,32,32,13,6,,0.00,2,,254<br />
2002-9-23,20,14,8,12,9,6,93,77,56,1022,1020,1016,,,,11,6,,0.00,2,,240<br />
2002-9-24,22,16,9,12,10,8,94,73,50,1018,1017,1016,32,32,32,13,8,,0.00,1,Fog,284<br />
2002-9-25,21,14,9,11,9,7,88,68,49,1021,1019,1016,32,32,32,11,6,,0.00,4,,293<br />
2002-9-26,21,14,9,10,9,7,93,74,49,1016,1012,1010,32,32,32,16,5,,0.00,4,Rain,11<br />
2002-9-27,21,14,8,10,8,6,93,68,43,1014,1013,1012,32,32,32,14,6,,0.00,1,,285<br />
2002-9-28,23,14,7,12,9,6,100,75,35,1013,1010,1006,32,32,32,24,6,34,0.00,5,Rain,184<br />
2002-9-29,15,12,10,12,8,5,88,75,59,1011,1008,1006,32,28,24,26,10,,0.00,6,Rain,195<br />
2002-9-30,14,10,6,9,8,6,100,87,67,1022,1016,1011,32,25,24,11,6,,0.00,5,Rain,260<br />
2002-10-1,14,9,4,9,7,4,100,86,63,1027,1025,1022,32,32,32,13,8,,0.00,2,,210<br />
2002-10-2,13,9,6,11,8,4,94,86,67,1026,1024,1019,32,25,5,21,8,,0.00,7,Fog-Rain,126<br />
2002-10-3,16,12,8,12,11,8,100,92,72,1020,1017,1016,32,8,1,24,13,,0.00,6,Fog-Rain,36<br />
2002-10-4,13,10,7,11,9,7,100,92,72,1022,1020,1019,32,13,0,16,6,,0.00,7,Fog-Rain,235<br />
2002-10-5,15,12,9,10,9,8,94,84,72,1028,1024,1019,32,25,16,13,5,,0.00,6,Fog,51<br />
2002-10-6,14,11,8,10,10,8,100,88,77,1031,1030,1028,32,22,10,13,2,,0.00,6,Fog,101<br />
2002-10-7,15,11,8,11,10,8,100,92,77,1028,1026,1025,32,10,0,8,3,,0.00,6,Fog,80<br />
2002-10-8,14,11,8,11,10,8,100,93,82,1025,1022,1019,24,5,0,23,5,29,0.00,7,Fog,119<br />
2002-10-9,15,13,11,11,9,5,94,77,59,1019,1017,1014,32,16,2,21,5,,0.00,7,,198<br />
2002-10-10,13,9,5,6,4,3,87,69,51,1021,1016,1014,32,32,32,14,10,,0.00,3,,276<br />
2002-10-11,12,7,2,5,3,1,100,78,51,1032,1027,1021,32,32,32,11,5,,0.00,2,,248<br />
2002-10-12,14,8,2,6,3,1,100,80,48,1034,1031,1027,32,32,32,11,8,,0.00,2,,296<br />
2002-10-13,15,8,2,7,3,1,93,76,51,1026,1025,1024,32,32,32,11,6,,0.00,2,,258<br />
2002-10-14,16,10,4,8,6,2,93,80,55,1027,1025,1023,32,32,32,14,8,,0.00,1,,288<br />
2002-10-15,19,12,5,8,6,4,93,76,49,1023,1021,1019,32,32,32,13,6,,0.00,1,,275<br />
2002-10-16,21,13,6,9,7,4,93,72,43,1020,1017,1014,32,32,32,11,6,,0.00,0,,295<br />
2002-10-17,19,12,6,10,8,5,93,77,52,1014,1013,1011,32,32,32,10,6,,0.00,1,,254<br />
2002-10-18,11,8,6,9,8,5,100,93,82,1018,1015,1012,32,7,0,16,3,,0.00,5,Fog,165<br />
2002-10-19,12,11,10,11,10,8,100,93,82,1020,1019,1019,13,5,2,11,3,,0.00,8,Rain,38<br />
2002-10-20,14,12,11,12,11,10,100,93,88,1022,1020,1019,19,3,2,8,0,,0.00,8,Rain,315<br />
2002-10-21,16,12,9,11,11,8,94,87,68,1021,1020,1019,32,16,0,10,2,,0.00,7,Fog,252<br />
2002-10-22,16,11,6,10,8,6,100,87,68,1020,1019,1017,32,32,24,11,5,,0.00,1,Fog,273<br />
2002-10-23,15,9,4,10,6,3,100,86,63,1019,1017,1016,32,19,0,11,5,,0.00,1,Fog,312<br />
2002-10-24,9,6,2,7,6,2,100,96,87,1016,1015,1014,24,5,0,8,2,,0.00,4,Fog,113<br />
2002-10-25,8,7,6,6,6,6,100,93,87,1019,1017,1016,8,3,0,8,3,,0.00,8,Fog,281<br />
2002-10-26,11,7,4,6,5,2,93,82,67,1020,1019,1018,24,11,4,11,3,,0.00,7,,312<br />
2002-10-27,9,7,5,7,6,4,100,90,82,1020,1019,1018,11,7,2,10,3,,0.00,8,Rain,136<br />
2002-10-28,12,8,4,8,7,3,100,87,67,1022,1021,1021,32,19,5,11,3,,0.00,6,Fog,262<br />
2002-10-29,11,7,4,6,-3,-7,93,50,28,1027,1024,1022,32,28,24,29,14,45,0.00,1,,19<br />
2002-10-30,10,4,-2,-2,-5,-7,80,51,32,1027,1026,1024,32,32,32,26,14,,0.00,0,,48<br />
2002-10-31,10,4,-2,1,-3,-6,87,70,40,1029,1027,1026,32,31,24,13,8,,0.00,0,,271<br />
2002-11-1,11,4,-2,3,-1,-4,100,79,47,1028,1024,1022,32,26,19,11,6,,0.00,1,,294<br />
2002-11-2,10,4,-2,4,-1,-4,93,77,50,1023,1022,1021,32,28,24,11,6,,0.00,0,,275<br />
2002-11-3,10,3,-3,2,-1,-4,93,78,50,1023,1021,1018,32,25,13,13,6,,0.00,1,,268<br />
2002-11-4,10,4,-2,4,1,-2,100,83,58,1019,1018,1017,32,16,1,13,8,,0.00,5,Fog,295<br />
2002-11-5,12,9,6,8,5,3,100,78,62,1019,1016,1013,32,26,16,13,5,,0.00,8,Rain,283<br />
2002-11-6,11,9,7,10,9,7,100,94,88,1012,1009,1003,24,21,10,14,6,,0.00,8,Fog-Rain,13<br />
2002-11-7,13,10,8,9,8,7,100,88,72,1002,993,985,24,22,13,27,11,53,0.00,7,Fog-Rain,183<br />
2002-11-8,11,9,8,9,8,7,94,91,87,992,988,985,24,20,8,14,8,,0.00,7,Fog-Rain,122<br />
2002-11-9,11,9,5,9,7,5,100,91,82,1005,999,993,32,22,3,16,6,,0.00,7,Fog-Rain,150<br />
2002-11-10,10,8,7,9,7,6,94,90,87,1014,1010,1006,32,20,13,14,6,,0.00,7,Fog-Rain,129<br />
2002-11-11,12,10,9,9,8,7,94,86,82,1022,1019,1015,24,22,10,27,16,40,0.00,7,Rain,131<br />
2002-11-12,14,12,10,10,9,8,94,86,77,1017,1011,1006,24,20,10,24,16,35,0.00,7,Rain,159<br />
2002-11-13,12,10,9,9,8,7,94,87,77,1023,1021,1018,24,21,10,19,11,,0.00,7,Rain,132<br />
2002-11-14,12,9,6,8,7,5,93,85,67,1028,1025,1019,32,20,13,21,8,,0.00,6,Rain,175<br />
2002-11-15,10,8,7,8,7,6,100,92,82,1027,1020,1010,32,13,6,10,3,,0.00,8,Rain,287<br />
2002-11-16,13,9,5,9,6,3,100,82,58,1014,1006,1000,32,22,1,29,11,40,0.00,6,Fog-Rain,226<br />
2002-11-17,12,9,7,7,5,3,87,75,62,1022,1020,1015,32,31,24,19,11,,0.00,6,,182<br />
2002-11-18,10,9,9,9,8,7,94,89,87,1021,1018,1015,24,16,6,26,14,35,0.00,8,Rain,132<br />
2002-11-19,15,12,10,13,11,9,94,93,82,1029,1025,1019,24,10,1,27,19,37,0.00,8,Fog-Rain,149<br />
2002-11-20,15,12,9,12,11,9,100,94,82,1029,1025,1020,32,10,0,19,11,27,0.00,6,Fog,275<br />
2002-11-21,11,8,6,10,8,6,100,95,93,1021,1019,1018,32,7,0,14,6,,0.00,7,Fog,219<br />
2002-11-22,12,8,5,9,8,4,100,91,77,1023,1022,1021,32,9,0,11,3,,0.00,7,Fog,257<br />
2002-11-23,12,7,2,7,5,2,100,91,62,1025,1023,1022,32,10,0,13,6,,0.00,4,Fog,274<br />
2002-11-24,10,6,1,5,3,0,100,84,62,1035,1030,1026,32,20,10,11,8,,0.00,4,Fog,277<br />
2002-11-25,7,3,0,4,2,-1,100,92,81,1037,1036,1034,24,17,10,11,6,,0.00,5,Fog,270<br />
2002-11-26,10,6,2,4,3,1,93,87,66,1035,1032,1029,24,14,6,13,6,,0.00,6,,273<br />
2002-11-27,11,6,1,5,2,0,100,85,58,1029,1027,1025,24,24,19,10,3,,0.00,1,,267<br />
2002-11-28,11,6,2,6,3,1,100,89,67,1026,1024,1023,32,17,3,10,5,,0.00,3,Fog,276<br />
2002-11-29,12,7,2,7,4,1,100,88,67,1024,1023,1022,32,24,6,13,5,,0.00,2,Fog,270<br />
2002-11-30,14,8,3,9,5,2,100,89,67,1022,1020,1018,32,12,0,10,5,,0.00,1,Fog,266<br />
2002-12-1,8,4,2,7,5,1,100,96,93,1024,1022,1019,8,3,0,11,2,,0.00,6,Fog-Rain,191<br />
2002-12-2,9,7,5,7,7,4,100,95,87,1024,1023,1020,8,4,2,8,3,,0.00,8,,278<br />
2002-12-3,8,7,7,6,6,5,93,89,81,1022,1020,1020,13,7,2,11,5,,0.00,8,Fog,61<br />
2002-12-4,8,7,6,7,6,5,100,94,87,1027,1024,1022,24,12,5,8,5,,0.00,8,Fog-Rain,288<br />
2002-12-5,10,8,5,7,6,4,100,91,76,1027,1025,1022,32,15,3,10,5,,0.00,6,Fog,265<br />
2002-12-6,8,6,3,6,4,2,100,93,87,1022,1021,1019,16,7,0,13,8,,0.00,6,Fog,280<br />
2002-12-7,5,4,3,4,3,3,100,96,93,1026,1025,1022,3,1,0,13,8,,0.00,7,Fog,272<br />
2002-12-8,7,4,2,5,3,2,100,96,87,1026,1022,1019,32,8,0,14,10,,0.00,6,Fog,276<br />
2002-12-9,8,3,1,5,3,0,100,92,81,1019,1013,1006,32,24,16,27,6,,0.00,7,Fog-Rain,255<br />
2002-12-10,9,7,6,7,5,2,93,81,66,1013,1006,1003,24,23,16,37,16,58,0.00,7,Rain,163<br />
2002-12-11,10,8,6,9,6,3,94,87,76,1014,1009,1007,24,14,2,34,16,61,0.00,7,Rain,133<br />
2002-12-12,12,10,8,9,7,5,100,86,71,1007,1003,1000,24,22,13,29,10,45,0.00,7,Rain,153<br />
2002-12-13,10,8,7,7,6,5,93,83,71,1007,1002,992,32,24,16,35,14,64,0.00,6,Rain,139<br />
2002-12-14,13,10,7,11,8,6,94,90,82,997,988,982,24,18,6,34,13,61,0.00,7,Rain,119<br />
2002-12-15,10,9,8,7,6,5,93,81,71,996,991,984,32,25,13,47,21,77,0.00,7,Rain,153<br />
2002-12-16,9,7,5,7,5,2,100,83,71,998,988,981,24,21,10,32,18,45,0.00,7,Fog-Rain,190<br />
2002-12-17,8,6,3,4,3,1,100,88,76,1006,1002,999,24,24,13,19,6,27,0.00,7,Rain,242<br />
2002-12-18,7,6,5,4,3,2,93,82,71,1015,1012,1006,32,25,24,21,11,,0.00,6,Rain,130<br />
2002-12-19,9,7,6,2,1,0,76,64,58,1014,1010,1006,32,30,24,27,18,35,0.00,8,Rain,72<br />
2002-12-20,8,6,3,3,1,0,93,69,57,1007,1006,1005,32,32,32,21,14,,0.00,7,,9<br />
2002-12-21,8,4,2,3,2,0,93,84,66,1020,1014,1007,32,30,19,13,6,,0.00,6,Rain,278<br />
2002-12-22,8,6,4,5,4,3,93,89,81,1025,1023,1020,24,19,16,11,5,,0.00,7,Rain,290<br />
2002-12-23,7,3,0,4,2,-1,93,83,66,1025,1021,1016,32,24,19,14,5,,0.00,5,,344<br />
2002-12-24,7,3,-1,4,1,-2,93,80,57,1015,1014,1011,32,22,5,40,14,64,0.00,7,Rain,120<br />
2002-12-25,8,7,5,6,5,2,93,85,76,1010,1006,1003,32,17,10,34,23,52,0.00,7,Fog-Rain,163<br />
2002-12-26,8,4,2,4,2,1,93,85,66,1014,1012,1008,32,28,24,23,13,,0.00,5,Rain,216<br />
2002-12-27,6,3,1,3,2,0,93,87,66,1014,1005,996,32,17,5,27,14,39,0.00,7,Rain-Snow,320<br />
2002-12-28,5,3,1,2,1,0,100,86,75,1014,1008,1002,32,26,19,14,6,,0.00,8,Rain,297<br />
2002-12-29,7,2,-2,3,-1,-3,93,83,66,1011,1007,1002,32,28,10,34,11,58,0.00,4,Fog-Rain,236<br />
2002-12-30,8,7,5,6,4,3,93,89,81,1007,1004,1001,24,18,10,45,24,66,0.00,7,Rain,165<br />
2002-12-31,8,4,0,5,3,-1,93,85,76,1017,1011,1002,24,22,10,21,13,,0.00,5,Fog,213<br />
2003-1-1,8,7,6,6,6,4,93,86,81,1017,1013,1009,24,18,6,35,21,52,0.00,8,Rain,127<br />
2003-1-2,11,9,8,9,8,6,94,87,76,1008,1005,1001,32,18,5,32,19,48,0.00,7,Rain,145<br />
2003-1-3,11,9,7,7,5,3,87,74,66,1020,1015,1005,24,21,13,39,21,58,0.00,5,Rain,164<br />
2003-1-4,13,9,5,10,7,3,94,83,66,1025,1013,1007,32,24,8,26,11,37,0.00,6,Rain,236<br />
2003-1-5,10,7,3,6,5,3,100,88,76,1033,1031,1027,32,25,13,13,6,,0.00,5,,164<br />
2003-1-6,11,6,2,5,2,1,100,88,66,1030,1025,1021,32,26,24,11,6,,0.00,0,,270<br />
2003-1-7,11,6,1,5,2,0,93,87,62,1025,1023,1022,32,31,24,11,6,,0.00,1,,255<br />
2003-1-8,11,6,1,5,2,0,93,83,62,1024,1022,1020,32,29,24,14,10,,0.00,1,,274<br />
2003-1-9,10,6,1,3,-1,-3,87,73,40,1022,1020,1018,32,32,32,11,8,,0.00,2,,276<br />
2003-1-10,7,2,-2,-1,-2,-3,93,78,53,1019,1017,1017,32,32,32,13,10,,0.00,2,,289<br />
2003-1-11,5,2,0,5,1,-2,100,85,70,1017,1014,1012,32,21,6,11,8,,0.00,7,Rain,286<br />
2003-1-12,8,7,6,6,6,5,93,92,87,1021,1016,1012,24,10,5,14,5,,0.00,8,Rain,297<br />
2003-1-13,8,7,5,6,5,4,93,89,81,1023,1022,1020,24,20,5,14,6,,0.00,8,Rain,307<br />
2003-1-14,10,6,1,5,3,0,100,88,66,1030,1027,1023,32,22,0,14,8,,0.00,3,Fog-Rain,253<br />
2003-1-15,7,6,4,4,3,2,100,89,76,1033,1031,1030,32,21,2,13,8,,0.00,8,,283<br />
2003-1-16,9,6,2,4,3,1,93,85,66,1035,1033,1033,32,32,32,13,5,,0.00,7,,287<br />
2003-1-17,10,6,1,4,2,0,93,84,66,1033,1031,1028,32,32,32,10,6,,0.00,5,,290<br />
2003-1-18,11,6,0,6,2,-1,100,88,66,1027,1024,1021,32,5,0,11,5,,0.00,4,Fog,285<br />
2003-1-19,9,6,3,7,6,2,100,93,87,1024,1023,1022,19,7,0,16,5,,0.00,8,Fog-Rain,196<br />
2003-1-20,8,6,3,7,6,3,100,92,87,1023,1021,1019,24,11,
