MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-8-4,33,24,16,15,11,7,90,48,21,1013,1011,1010,16,16,16,23,10,32,0.00,4,,259<br />
2003-8-5,33,24,17,11,9,6,62,39,19,1016,1014,1011,16,16,16,16,13,,0.00,4,,155<br />
2003-8-6,37,27,17,12,9,4,65,36,15,1024,1014,1010,16,16,16,26,14,,0.00,4,Thunderstorm,183<br />
2003-8-7,34,25,17,14,11,7,73,48,20,1017,1013,1011,16,16,16,35,14,34,0.00,5,,349<br />
2003-8-8,32,25,19,13,12,9,66,45,27,1023,1015,1013,16,16,16,32,18,35,0.00,6,,184<br />
2003-8-9,34,26,18,13,11,8,68,41,22,1023,1015,1013,16,16,16,34,14,50,0.00,3,,192<br />
2003-8-10,33,24,16,15,12,6,96,53,24,1029,1019,1015,16,15,2,21,14,27,0.00,3,,354<br />
2003-8-11,35,27,18,12,10,8,63,39,19,1025,1017,1013,16,16,16,32,18,52,0.00,4,Thunderstorm,187<br />
2003-8-12,33,25,17,14,11,8,75,47,22,1016,1015,1013,16,16,16,39,21,52,0.00,3,,162<br />
2003-8-13,33,24,16,11,7,1,67,37,14,1025,1016,1014,16,16,16,42,24,53,0.00,2,,158<br />
2003-8-14,31,22,13,8,6,2,69,38,16,1019,1017,1015,16,16,16,37,21,48,0.00,0,,162<br />
2003-8-15,32,22,14,9,6,3,65,38,16,1019,1016,1014,16,16,16,27,19,29,0.00,1,,176<br />
2003-8-16,32,23,15,8,7,3,58,36,18,1023,1012,1008,16,16,16,45,18,50,0.00,3,,239<br />
2003-8-17,29,23,17,9,7,6,56,38,24,1012,1010,1008,16,16,16,29,18,29,0.00,4,,251<br />
2003-8-18,26,19,13,13,11,9,90,68,39,1021,1015,1012,16,16,16,35,13,40,1.52,6,Rain-Thunderstorm,47<br />
2003-8-19,30,20,11,12,8,4,97,53,20,1015,1013,1012,16,16,13,21,11,,0.00,3,,194<br />
2003-8-20,34,26,17,8,5,1,58,30,13,1013,1011,1011,16,16,11,23,14,,0.00,2,,218<br />
2003-8-21,32,25,19,11,8,3,56,35,25,1017,1014,1012,16,16,16,24,16,,0.00,5,,259<br />
2003-8-22,36,27,19,14,9,4,63,38,15,1022,1014,1010,16,16,14,47,21,72,0.51,4,Rain-Thunderstorm,206<br />
2003-8-23,32,24,17,14,10,8,68,46,25,1022,1014,1010,16,16,11,34,18,35,3.05,5,Rain-Thunderstorm,221<br />
2003-8-24,31,23,17,15,11,8,81,49,25,1022,1016,1014,16,16,16,37,16,48,2.54,4,Rain-Thunderstorm,248<br />
2003-8-25,31,23,17,16,11,7,87,51,23,1023,1015,1013,16,16,16,35,16,47,0.00,6,Rain-Thunderstorm,256<br />
2003-8-26,31,23,15,11,8,4,72,45,21,1017,1014,1012,16,16,16,26,13,26,0.00,3,,159<br />
2003-8-27,33,24,16,16,11,7,78,51,20,1017,1011,1006,16,16,16,29,14,52,4.06,4,Rain-Thunderstorm,210<br />
2003-8-28,28,22,15,13,8,4,72,46,24,1016,1013,1008,16,16,14,21,13,27,0.00,6,Rain,37<br />
2003-8-29,27,18,12,14,11,8,88,65,46,1029,1019,1013,16,16,16,34,18,40,0.00,5,Thunderstorm,36<br />
2003-8-30,21,16,11,14,12,9,100,88,56,1028,1023,1020,16,13,2,37,14,48,19.56,7,Rain-Thunderstorm,140<br />
2003-8-31,21,14,9,13,11,9,100,80,55,1025,1021,1019,16,14,5,16,10,,0.00,5,,241<br />
2003-9-1,26,18,11,13,10,8,97,66,33,1025,1019,1016,16,14,6,19,8,,0.25,1,Fog,194<br />
2003-9-2,29,21,13,14,10,7,90,57,26,1027,1018,1015,16,16,16,29,16,45,2.03,4,Rain-Thunderstorm,237<br />
2003-9-3,21,17,13,13,11,9,97,71,53,1028,1021,1017,16,16,16,24,13,,0.00,5,Rain,212<br />
2003-9-4,28,19,11,11,9,6,83,56,25,1021,1018,1015,16,16,16,24,13,,0.00,2,,198<br />
2003-9-5,31,21,14,10,7,3,72,43,18,1016,1014,1011,16,16,16,23,14,,0.00,3,,217<br />
2003-9-6,26,20,15,10,8,7,64,49,32,1014,1013,1011,16,16,16,16,13,,0.00,7,,245<br />
2003-9-7,21,17,14,13,11,9,94,74,51,1019,1011,1010,16,14,5,21,13,,4.32,7,Rain,250<br />
2003-9-8,28,18,9,12,7,2,97,52,19,1013,1007,1002,16,16,11,34,14,52,0.00,5,,196<br />
2003-9-9,24,18,13,11,7,4,87,48,31,1010,1005,999,16,16,11,45,19,53,0.00,7,Rain,193<br />
2003-9-10,24,14,6,6,3,-1,86,46,20,1016,1005,999,16,16,16,35,24,48,0.00,4,,278<br />
2003-9-11,19,11,3,4,2,1,93,55,29,1020,1017,1015,16,16,16,19,10,,0.00,3,,200<br />
2003-9-12,27,17,7,7,2,-1,71,40,23,1017,1010,1004,16,16,16,45,19,63,0.00,3,,264<br />
2003-9-13,11,8,2,3,1,-3,82,62,43,1026,1022,1017,16,16,16,26,16,,0.00,5,,307<br />
2003-9-14,21,11,2,2,-2,-9,89,52,13,1029,1023,1017,16,16,16,24,11,,0.00,1,,186<br />
2003-9-15,28,17,7,-1,-5,-9,58,26,9,1017,1013,1010,16,16,16,24,16,32,0.00,1,,210<br />
2003-9-16,30,21,13,-1,-3,-5,32,21,13,1010,1005,1000,16,16,16,24,19,35,0.00,4,,218<br />
2003-9-17,28,14,2,7,1,-3,100,52,13,1022,1006,995,16,14,3,60,27,72,0.25,6,Rain-Snow,31<br />
2003-9-18,14,7,0,2,-3,-8,100,64,25,1027,1024,1018,16,16,16,21,13,,0.00,4,Rain,61<br />
2003-9-19,22,12,3,-1,-3,-6,73,39,16,1021,1017,1012,16,15,2,19,14,29,0.00,2,,168<br />
2003-9-20,25,17,9,0,-3,-6,48,28,13,1015,1012,1009,16,16,16,37,18,52,0.00,5,,265<br />
2003-9-21,24,14,5,1,-2,-7,70,37,13,1022,1015,1011,16,16,16,27,13,,0.00,2,,42<br />
2003-9-22,26,15,4,3,-1,-5,77,42,13,1021,1017,1012,16,16,16,32,13,,0.00,0,,192<br />
2003-9-23,31,21,11,2,-5,-11,49,21,7,1012,1009,1005,16,16,16,32,18,42,0.00,0,,255<br />
2003-9-24,19,12,6,0,-2,-6,62,39,24,1022,1017,1009,16,16,16,19,8,27,0.00,0,,86<br />
2003-9-25,29,17,5,1,-5,-12,65,30,6,1020,1012,1007,16,16,16,21,14,27,0.00,1,,221<br />
2003-9-26,25,16,7,2,-2,-7,63,29,19,1020,1011,1006,16,16,16,32,16,40,0.00,1,,85<br />
2003-9-27,21,12,4,2,-1,-4,73,47,24,1025,1021,1018,16,16,16,23,10,,0.00,1,,179<br />
2003-9-28,21,11,3,-1,-2,-4,60,40,24,1024,1021,1017,16,16,16,21,10,,0.00,1,,125<br />
2003-9-29,18,11,5,2,1,-1,65,49,33,1022,1019,1015,16,16,14,24,18,34,0.00,2,,347<br />
2003-9-30,8,4,0,4,2,-1,100,83,66,1030,1027,1019,16,14,3,29,13,,0.00,5,,67<br />
2003-10-1,19,9,1,4,3,-1,96,68,37,1029,1024,1019,16,15,11,19,10,,0.00,3,,5<br />
2003-10-2,21,13,7,7,5,3,82,58,32,1018,1014,1010,16,16,16,21,13,,0.00,6,,316<br />
2003-10-3,18,13,8,6,1,-3,77,47,28,1019,1016,1013,16,16,16,16,10,,0.00,6,,340<br />
2003-10-4,20,11,4,5,2,-2,76,51,28,1019,1015,1012,16,15,2,27,13,29,0.00,4,,166<br />
2003-10-5,24,16,7,4,1,-4,77,44,15,1016,1014,1012,16,16,16,19,11,,0.00,2,,242<br />
2003-10-6,25,16,8,1,-3,-8,61,33,13,1016,1014,1012,16,16,14,23,14,26,0.00,1,,229<br />
2003-10-7,26,17,7,1,-2,-7,48,31,14,1016,1009,1006,16,16,4,24,16,,0.00,3,,213<br />
2003-10-8,26,18,11,1,-1,-3,47,31,15,1010,1009,1007,16,16,16,21,13,,0.00,4,,219<br />
2003-10-9,29,20,12,1,-2,-4,40,26,12,1011,1007,1002,16,16,16,27,18,40,0.00,1,,195<br />
2003-10-10,27,19,11,4,0,-2,66,30,16,1009,1001,996,16,15,3,40,18,76,0.00,6,Rain,334<br />
2003-10-11,15,9,3,3,-5,-11,80,44,17,1022,1018,1008,16,16,16,27,19,35,0.00,2,,80<br />
2003-10-12,26,14,4,-4,-8,-12,55,27,9,1017,1013,1008,16,16,16,21,13,,0.00,2,,210<br />
2003-10-13,17,10,2,0,-7,-17,53,36,11,1023,1016,1009,16,16,14,47,16,58,0.00,4,Rain,337<br />
2003-10-14,18,8,-3,-6,-9,-14,63,33,10,1024,1017,1010,16,16,14,27,16,40,0.00,1,,171<br />
2003-10-15,22,11,1,-8,-11,-14,36,23,10,1016,1012,1010,16,16,14,29,13,35,0.00,3,,141<br />
2003-10-16,22,11,1,-3,-7,-10,54,31,14,1024,1016,1007,16,16,16,45,18,52,0.00,4,,124<br />
2003-10-17,28,17,6,-3,-4,-6,47,26,12,1022,1020,1018,16,16,16,24,16,,0.00,1,,220<br />
2003-10-18,29,20,12,-4,-6,-9,30,19,9,1022,1019,1016,16,16,16,24,16,,0.00,0,,216<br />
2003-10-19,30,20,11,-6,-9,-15,30,16,6,1025,1017,1014,16,16,16,26,16,,0.00,3,,217<br />
2003-10-20,25,15,6,-4,-8,-12,28,19,13,1025,1021,1015,16,16,16,24,16,37,0.00,2,,159<br />
2003-10-21,28,19,11,-5,-7,-8,29,20,10,1024,1022,1020,16,16,16,24,18,37,0.00,3,,205<br />
2003-10-22,29,18,9,-4,-6,-7,33,22,10,1028,1019,1014,16,16,16,23,14,,0.00,1,,210<br />
2003-10-23,29,19,11,-4,-7,-9,33,20,9,1013,1010,1007,16,16,16,24,16,34,0.00,2,,243<br />
2003-10-24,16,9,3,-1,-7,-12,47,33,21,1026,1017,1009,16,16,16,27,14,,0.00,4,,44<br />
2003-10-25,9,2,-4,-3,-9,-16,82,46,21,1032,1030,1027,16,16,14,27,16,34,0.00,4,Snow,11<br />
2003-10-26,17,8,-1,-1,-8,-13,41,31,16,1029,1024,1020,16,16,16,29,18,37,0.00,5,,272<br />
2003-10-27,20,14,9,-2,-4,-7,44,30,17,1017,1010,1005,16,16,16,37,19,47,0.00,6,,258<br />
2003-10-28,17,10,4,-1,-2,-4,73,49,28,1016,1007,997,16,16,16,24,16,,0.00,5,,128<br />
2003-10-29,27,17,5,1,-4,-9,70,30,9,1001,993,988,16,16,11,48,23,72,0.00,3,,282<br />
2003-10-30,4,0,-4,2,-3,-4,100,95,70,1018,1010,1000,16,4,1,29,16,,0.25,8,Rain-Snow,47<br />
2003-10-31,-1,-3,-5,-1,-3,-5,100,98,92,1025,1020,1015,10,2,0,19,10,,2.03,8,Fog-Snow,6<br />
2003-11-1,1,-1,-3,1,-2,-4,100,93,81,1017,1015,1012,16,5,1,19,8,,0.00,8,,280<br />
2003-11-2,2,1,1,2,2,1,100,98,93,1017,1015,1014,3,1,1,19,6,,0.00,8,Rain,56<br />
2003-11-3,2,1,0,2,1,-2,100,99,81,1013,1009,1006,2,1,0,23,11,,0.51,8,Fog,54<br />
2003-11-4,9,3,-2,-1,-4,-12,100,75,22,1014,1011,1009,16,10,0,24,6,,0.00,4,Fog,120<br />
2003-11-5,1,-1,-3,-2,-3,-4,100,93,75,1024,1019,1013,16,5,0,23,13,,0.00,7,Fog-Snow,4<br />
2003-11-6,3,-2,-7,-2,-4,-7,100,90,68,1027,1025,1022,16,8,0,14,6,,0.00,6,Fog,54<br />
2003-11-7,8,3,-1,-2,-3,-6,93,71,36,1026,1024,1021,16,15,11,16,11,,0.00,6,Snow,145<br />
2003-11-8,11,4,-1,-1,-3,-4,79,64,43,1025,1023,1020,16,15,11,16,11,,0.00,5,,268<br />
2003-11-9,13,7,0,-1,-2,-4,82,62,35,1023,1019,1014,16,16,14,16,11,,0.00,6,,258<br />
2003-11-10,16,7,-1,0,-3,-6,82,49,22,1014,1012,1010,16,16,16,37,18,53,0.00,4,,240<br />
2003-11-11,14,7,-1,-2,-7,-12,76,38,16,1015,1012,1009,16,16,16,58,19,64,0.00,3,,269<br />
2003-11-12,7,2,-2,-4,-7,-8,88,53,36,1030,1025,1014,16,16,16,29,18,,0.00,6,,106<br />
2003-11-13,14,6,-2,0,-2,-8,79,57,37,1028,1018,1009,16,16,16,47,21,61,0.00,4,,198<br />
2003-11-14,13,7,1,-2,-6,-9,79,44,23,1012,1010,1007,16,16,16,42,19,55,0.00,2,,254<br />
2003-11-15,12,4,-4,-7,-8,-11,69,40,24,1014,1012,1009,16,16,16,32,14,39,0.00,2,,241<br />
2003-11-16,10,3,-3,-5,-8,-9,66,47,28,1014,1010,1004,16,16,16,21,14,,0.00,3,,239<br />
2003-11-17,12,7,-3,-5,-8,-11,58,41,23,1011,1003,998,16,16,16,42,21,58,0.00,5,,256<br />
2003-11-18,12,4,-4,-8,-10,-12,58,37,21,1021,1017,1011,16,16,16,32,14,40,0.00,1,,249<br />
2003-11-19,20,9,-1,-8,-11,-14,50,26,11,1022,1017,1008,16,16,16,27,18,,0.00,3,,215<br />
2003-11-20,21,10,-2,-4,-12,-17,85,26,8,1011,1007,1002,16,16,16,27,14,34,0.00,5,,247<br />
2003-11-21,6,1,-4,-5,-7,-10,88,64,45,1013,1009,1004,16,16,16,26,16,,0.00,6,,80<br />
2003-11-22,-2,-9,-17,-8,-12,-18,95,84,61,1021,1008,1003,16,7,0,39,16,48,0.76,8,Fog-Snow,6<br />
2003-11-23,-8,-13,-18,-16,-18,-21,88,67,43,1027,1024,1021,16,16,16,21,13,,0.00,1,,171<br />
2003-11-24,10,-1,-13,-1,-9,-17,73,52,28,1023,1011,1002,16,16,16,23,10,27,0.00,4,,196<br />
2003-11-25,6,1,-4,-5,-8,-9,85,62,38,1005,1003,1000,16,16,16,40,19,47,0.00,4,,142<br />
2003-11-26,6,0,-6,-6,-9,-14,78,55,24,1017,1008,1003,16,15,2,29,14,40,0.00,4,Snow,285<br />
2003-11-27,2,-3,-12,-8,-13,-18,82,53,21,1035,1029,1018,16,16,16,23,11,,0.00,2,,290<br />
2003-11-28,12,0,-13,-10,-14,-17,80,37,15,1034,1026,1014,16,16,16,26,13,,0.00,3,,204<br />
2003-11-29,19,11,4,-3,-8,-13,53,28,16,1014,1010,1007,16,16,16,32,19,,0.00,4,,226<br />
2003-11-30,17,7,-2,0,-2,-4,96,55,28,1029,1019,1009,16,16,16,34,16,39,0.00,5,,157<br />
2003-12-1,9,3,-3,-4,-4,-6,82,63,37,1030,1026,1020,16,16,16,29,18,42,0.00,6,,213<br />
2003-12-2,12,4,-3,-5,-8,-10,81,44,23,1022,1018,1014,16,16,16,37,13,45,0.00,5,,301<br />
2003-12-3,12,3,-6,-6,-8,-11,85,51,20,1022,1019,1015,16,16,16,23,14,,0.00,3,,166<br />
2003-12-4,1,-3,-7,-3,-9,-14,75,60,44,1035,1028,1016,16,16,16,32,14,34,0.00,5,,34<br />
2003-12-5,6,-3,-13,-11,-14,-19,84,51,15,1036,1030,1021,16,16,16,19,11,,0.00,5,,160<br />
2003-12-6,16,6,-5,-6,-8,-12,63,42,22,1019,1012,1006,16,16,16,24,10,,0.00,6,,171<br />
2003-12-7,17,7,-2,-3,-6,-8,64,43,24,1007,1004,1000,16,16,16,32,13,42,0.00,3,,245<br />
2003-12-8,2,-2,-6,-1,-4,-9,100,91,54,1019,1010,1001,16,6,1,40,18,47,2.79,7,Fog-Snow,5<br />
2003-12-9,-1,-8,-15,-7,-9,-17,100,86,56,1026,1022,1017,16,13,2,24,16,,0.00,4,Fog-Snow,282<br />
2003-12-10,-2,-8,-14,-8,-12,-17,92,74,51,1023,1016,1012,16,15,10,23,14,,0.00,3,,216<br />
2003-12-11,-2,-6,-10,-9,-11,-15,88,69,51,1017,1014,1012,16,16,13,21,13,,0.00,4,,253<br />
2003-12-12,2,-4,-11,-8,-11,-13,88,70,50,1018,1016,1014,16,16,13,24,14,,0.00,2,,194<br />
2003-12-13,7,0,-6,-6,-10,-15,61,50,40,1016,1013,1010,16,16,16,26,19,,0.00,4,,229<br />
2003-12-14,12,6,-1,-3,-6,-8,67,44,33,1008,1002,993,16,16,16,35,21,27,0.00,3,,191<br />
2003-12-15,2,-2,-7,-4,-9,-14,93,62,43,1025,1007,991,16,13,2,52,31,72,0.25,6,Snow,352<br />
2003-12-16,6,-3,-11,-11,-14,-17,65,43,23,1028,1025,1022,16,16,16,27,16,,0.00,2,,217<br />
2003-12-17,12,3,-6,-6,-8,-13,78,47,22,1030,1023,1019,16,16,16,35,21,29,0.00,4,,152<br />
2003-12-18,5,-2,-8,-6,-9,-11,85,68,38,1035,1032,1030,16,16,16,21,14,,0.00,2,,161<br />
2003-12-19,14,3,-7,-4,-7,-12,78,53,25,1031,1026,1016,16,16,16,21,10,,0.00,1,,197<br />
2003-12-20,14,8,1,-4,-7,-10,57,35,25,1015,1012,1008,16,16,16,26,16,,0.00,5,,213<br />
2003-12-21,10,3,-3,-3,-5,-7,89,58,35,1016,1012,1009,16,16,16,26,14,,0.00,4,,94<br />
2003-12-22,3,-2,-8,-2,-4,-9,100,79,47,1026,1023,1016,16,13,1,27,18,39,0.00,5,Snow,351<br />
2003-12-23,12,2,-7,-4,-8,-12,81,56,20,1025,1021,1015,16,16,16,19,13,,0.00,2,,182<br />
2003-12-24,9,2,-5,-5,-9,-12,69,51,25,1016,1011,1005,16,16,16,16,11,,0.00,4,,231<br />
2003-12-25,9,3,-3,-4,-10,-13,67,46,21,1010,1007,1004,16,16,16,32,16,,0.00,4,,214<br />
2003-12-26,13,4,-4,-2,-8,-18,77,47,23,1006,1001,993,16,16,16,27,18,37,0.00,3,,245<br />
2003-12-27,2,-2,-7,-13,-17,-20,45,30,20,1009,1005,1000,16,16,16,52,23,63,0.00,3,,259<br />
2003-12-28,1,-3,-8,-18,-19,-21,44,31,20,1019,1015,1010,16,16,16,26,18,,0.00,5,,264<br />
2003-12-29,6,-2,-9,-12,-17,-19,60,36,18,1017,1012,1005,16,16,16,26,19,,0.00,4,,200<br />
2003-12-30,11,3,-4,-7,-9,-11,66,47,27,1013,1007,1004,16,16,16,23,13,,0.00,3,,134<br />
2003
