BDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-9-16,30,28,27,25,24,24,84,73,70,1008,1005,1001,6,5,5,23,10,,0.00,5,,181<br />
2003-9-17,32,30,28,25,24,23,79,70,62,1008,1006,1005,6,5,4,19,11,,0.00,5,Rain,187<br />
2003-9-18,32,29,27,25,24,24,84,72,62,1010,1008,1005,7,6,5,21,11,,0.00,6,,173<br />
2003-9-19,32,30,28,25,25,24,84,73,66,1010,1008,1006,7,6,4,19,13,,0.00,6,,173<br />
2003-9-20,31,29,28,26,24,24,79,75,70,1010,1008,1006,7,5,4,13,8,,0.00,5,Rain,211<br />
2003-9-21,31,29,27,25,24,23,79,73,66,1011,1009,1006,8,6,4,16,8,,0.00,5,,190<br />
2003-9-22,32,29,27,25,24,24,84,74,66,1011,1008,1005,6,5,4,13,6,,0.00,5,Rain,343<br />
2003-9-23,30,28,26,25,24,23,89,78,70,1010,1008,1004,6,5,4,10,6,,0.00,6,Rain,296<br />
2003-9-24,30,28,27,25,24,23,79,76,70,1011,1008,1006,6,5,4,13,10,,0.00,5,,159<br />
2003-9-25,32,30,28,25,24,23,84,74,59,1011,1009,1006,8,6,4,13,8,,0.00,6,Rain,148<br />
2003-9-26,32,29,26,25,24,23,83,70,62,1010,1009,1006,8,6,4,14,8,,0.00,4,,209<br />
2003-9-27,30,29,29,26,24,24,79,75,70,1010,1007,1005,6,5,4,10,5,,0.00,6,Rain-Thunderstorm,172<br />
2003-9-28,30,28,27,25,23,22,89,72,66,1009,1007,1004,6,5,4,8,3,,0.00,5,Rain-Thunderstorm,218<br />
2003-9-29,32,29,27,25,24,23,79,69,59,1009,1007,1004,8,7,5,98,13,,0.00,5,,246<br />
2003-9-30,34,29,25,26,25,24,100,70,63,1009,1006,1004,6,5,4,13,8,,0.00,3,,243<br />
2003-10-1,32,30,29,26,24,24,84,72,66,1009,1006,1003,6,5,4,11,5,,0.00,5,,241<br />
2003-10-2,31,29,28,26,25,24,84,77,70,1010,1008,1005,6,5,4,11,6,,0.00,4,,116<br />
2003-10-3,33,30,27,25,24,23,89,68,55,1011,1009,1007,7,5,4,11,8,,0.00,4,,22<br />
2003-10-4,33,30,27,24,23,21,79,65,49,1010,1009,1006,6,5,4,14,6,,0.00,5,Thunderstorm,65<br />
2003-10-5,35,31,28,25,24,22,79,65,49,1010,1008,1005,8,6,4,19,10,,0.00,3,,29<br />
2003-10-6,33,29,26,26,25,24,89,77,63,1011,1009,1006,6,5,4,11,6,,0.00,6,Rain-Thunderstorm,43<br />
2003-10-7,30,28,26,25,24,22,89,77,66,1011,1009,1006,5,4,4,14,8,,0.00,7,Rain-Thunderstorm,64<br />
2003-10-8,28,27,26,25,24,23,89,86,74,1010,1009,1007,5,3,2,32,13,,0.00,8,Rain,125<br />
2003-10-9,26,26,25,23,22,22,83,83,83,1008,1008,1008,4,3,3,13,11,,0.00,8,Rain,140<br />
2003-10-10,30,28,25,26,24,23,89,83,74,1007,1006,1004,5,3,1,29,21,,0.00,7,Rain-Thunderstorm,173<br />
2003-10-11,27,26,26,24,23,23,84,83,83,1008,1007,1007,4,3,3,3,3,,0.00,7,,310<br />
2003-10-16,32,30,28,24,23,23,79,70,59,1012,1011,1009,8,6,5,13,8,,0.00,3,,283<br />
2003-10-17,32,30,28,25,24,23,79,71,62,1021,1012,1010,6,5,4,14,6,,0.00,2,,139<br />
2003-10-18,31,29,28,25,24,23,74,70,62,1013,1011,1009,5,4,4,13,6,,0.00,4,,265<br />
2003-10-19,32,30,28,24,23,22,74,68,55,1013,1010,1008,6,5,4,14,10,,0.00,2,,340<br />
2003-10-20,32,29,27,25,24,22,84,68,62,1012,1009,1007,5,4,4,14,8,,0.00,1,,315<br />
2003-10-21,32,30,29,26,25,25,84,73,66,1012,1010,1008,5,4,4,13,5,,0.00,4,,280<br />
2003-10-22,31,30,29,25,24,23,79,72,66,1013,1012,1010,5,4,4,14,6,,0.00,1,,247<br />
2003-10-23,29,28,28,24,24,23,74,74,74,1014,1012,1011,5,4,4,8,3,,0.00,5,Rain,202<br />
2003-10-24,31,30,29,25,24,23,74,70,66,1011,1009,1007,5,5,4,14,8,,0.00,4,,95<br />
2003-10-25,33,30,28,25,24,24,79,69,59,1012,1010,1008,8,6,5,14,8,,0.00,4,,163<br />
2003-10-26,32,30,28,24,23,22,79,68,58,1012,1011,1008,8,5,4,13,8,,0.00,3,,172<br />
2003-10-27,32,29,27,25,23,22,89,69,55,1015,1012,1011,6,5,4,11,6,,0.00,3,,238<br />
2003-10-28,30,29,29,24,24,24,74,72,70,1015,1014,1013,5,4,4,13,10,,0.00,6,,344<br />
2003-10-29,32,29,27,24,23,21,84,70,52,1016,1013,1012,6,5,4,14,11,,0.00,2,,349<br />
2003-10-30,34,30,27,25,23,22,84,66,49,1014,1011,1009,6,5,4,19,10,,0.00,1,,341<br />
2003-10-31,33,30,27,25,24,22,79,69,55,1013,1011,1008,6,5,4,13,6,,0.00,4,,14<br />
2003-11-1,32,30,28,25,23,21,84,68,55,1014,1012,1009,6,4,4,19,8,,0.00,3,,42<br />
2003-11-2,32,30,28,23,22,21,74,63,55,1015,1013,1011,5,4,3,13,10,,0.00,1,,9<br />
2003-11-3,31,28,26,24,22,20,79,65,52,1015,1013,1010,5,4,4,14,10,,0.00,1,,349<br />
2003-11-4,32,30,28,24,23,19,79,68,46,1015,1011,1010,6,5,4,19,11,,0.00,1,,332<br />
2003-11-5,32,28,25,23,23,20,89,69,55,1014,1012,1009,6,5,4,13,6,,0.00,2,,10<br />
2003-11-6,31,27,24,23,21,16,78,62,40,1013,1011,1009,5,4,4,13,5,,0.00,1,,17<br />
2003-11-7,29,27,25,23,21,18,89,69,54,1011,1010,1009,4,3,1,10,5,,0.00,1,,12<br />
2003-11-8,30,27,23,22,21,19,83,65,51,1014,1011,1009,5,4,4,11,6,,0.00,1,,356<br />
2003-11-9,31,28,26,23,21,20,79,65,52,1013,1011,1009,4,3,3,14,8,,0.00,1,,13<br />
2003-11-10,32,29,26,23,21,19,79,60,46,1014,1012,1010,7,5,3,11,8,,0.00,1,,52<br />
2003-11-11,31,27,24,22,19,14,73,54,35,1015,1013,1011,6,5,4,11,8,,0.00,1,,338<br />
2003-11-12,31,28,25,22,18,15,78,55,40,1016,1014,1011,6,5,4,14,10,,0.00,1,,3<br />
2003-11-13,32,27,23,21,18,17,78,55,40,1015,1014,1012,6,5,3,13,8,,0.00,1,,6<br />
2003-11-14,32,28,24,21,19,16,78,57,38,1016,1014,1012,6,5,4,14,10,,0.00,1,,350<br />
2003-11-15,31,27,24,21,18,16,73,53,40,1015,1013,1012,7,5,4,14,10,,0.00,0,,330<br />
2003-11-16,30,28,25,20,17,13,74,52,35,1014,1011,1009,6,5,4,14,8,,0.00,0,,293<br />
2003-11-17,30,26,22,19,16,10,73,51,33,1014,1012,1010,7,5,1,13,8,,0.00,0,,360<br />
2003-11-18,30,27,24,20,17,14,78,53,37,1014,1012,1010,6,5,4,16,10,,0.00,0,,347<br />
2003-11-19,30,28,25,19,17,15,69,53,40,1015,1013,1011,6,5,3,14,11,,0.00,0,,12<br />
2003-11-20,30,28,25,19,16,13,61,49,35,1015,1012,1010,6,5,3,16,8,,0.00,0,,353<br />
2003-11-22,29,27,24,18,16,13,65,54,39,1017,1014,1012,5,5,4,13,6,,0.00,0,,264<br />
2003-11-23,29,26,22,17,16,14,73,53,40,1017,1015,1013,6,5,2,11,8,,0.00,1,,313<br />
2003-11-24,28,24,20,18,16,14,78,54,45,1018,1016,1014,5,4,3,13,6,,0.00,1,,35<br />
2003-11-25,29,24,20,19,16,14,83,55,42,1018,1015,1013,6,5,4,11,8,,0.00,1,,224<br />
2003-11-26,29,26,23,17,16,13,65,52,37,1016,1013,1012,6,5,4,11,8,,0.00,1,,349<br />
2003-11-27,29,24,21,17,16,13,78,54,37,1014,1012,1010,7,5,3,13,10,,0.00,0,,354<br />
2003-11-28,29,26,22,17,15,12,73,51,35,1014,1013,1011,5,4,2,13,6,,0.00,1,,332<br />
2003-11-29,28,23,19,17,13,9,78,48,30,1016,1014,1012,6,4,2,16,10,,0.00,1,,316<br />
2003-11-30,28,23,18,16,14,12,83,54,37,1016,1014,1012,6,5,3,14,10,,0.00,1,,325<br />
2003-12-1,28,23,19,17,16,12,88,58,37,1016,1014,1012,5,4,2,14,6,,0.00,0,,325<br />
2003-12-2,28,26,24,18,15,12,65,52,39,1016,1013,1011,6,5,4,14,8,,0.00,2,,334<br />
2003-12-3,28,26,24,18,17,14,65,57,42,1015,1012,1010,6,5,4,13,8,,0.00,1,,343<br />
2003-12-4,28,23,19,17,16,16,83,59,48,1014,1012,1010,5,4,0,11,8,,0.00,1,Fog,225<br />
2003-12-5,30,24,19,19,16,14,83,56,37,1016,1014,1012,6,4,0,11,6,,0.00,2,Fog,327<br />
2003-12-6,29,26,22,19,17,15,78,60,42,1016,1013,1011,6,4,1,11,6,,0.00,1,Fog,340<br />
2003-12-7,28,24,22,18,14,12,73,52,37,1016,1013,1011,6,5,1,11,6,,0.00,1,Fog,346<br />
2003-12-8,28,24,21,18,17,13,78,57,39,1016,1014,1012,6,5,2,14,8,,0.00,1,,35<br />
2003-12-9,28,24,20,19,17,16,83,62,48,1021,1013,1011,6,4,1,11,6,,0.00,1,Fog,308<br />
2003-12-10,29,24,21,19,16,14,88,55,40,1016,1014,1012,6,5,0,13,6,,0.00,0,Fog,319<br />
2003-12-11,28,24,20,19,17,15,88,61,45,1016,1014,1011,6,4,1,14,6,,0.00,1,,326<br />
2003-12-12,23,22,22,18,17,17,78,72,69,1016,1016,1016,3,3,3,11,10,,0.00,3,,50<br />
2003-12-13,29,24,21,18,17,16,73,58,45,1015,1014,1012,6,5,2,14,8,,0.00,4,,4<br />
2003-12-14,29,26,23,18,16,14,69,55,42,1016,1014,1012,6,5,4,11,8,,0.00,2,,265<br />
2003-12-15,30,26,21,19,16,14,78,56,40,1015,1013,1012,6,5,2,11,5,,0.00,1,,314<br />
2003-12-16,27,24,23,20,17,16,74,60,51,1015,1012,1011,5,4,2,11,6,,0.00,6,,313<br />
2003-12-17,26,24,23,20,18,17,74,67,61,1015,1014,1013,4,4,4,14,13,,0.00,8,Rain,12<br />
2003-12-18,25,22,20,20,18,16,78,73,65,1015,1013,1012,5,4,3,19,13,,0.00,6,,45<br />
2003-12-19,28,26,23,23,20,18,83,69,58,1016,1014,1012,5,4,4,16,8,,0.00,5,Rain,159<br />
2003-12-20,27,26,25,20,19,18,74,68,58,1017,1015,1014,6,5,4,10,3,,0.00,3,,156<br />
2003-12-21,28,26,23,21,19,17,88,68,54,1019,1016,1015,5,3,0,14,10,,0.00,2,Fog,332<br />
2003-12-22,28,24,20,18,17,16,83,61,54,1017,1015,1014,5,4,1,13,6,,0.00,1,Fog,327<br />
2003-12-23,28,24,22,18,16,13,73,59,42,1018,1016,1015,5,4,4,14,8,,0.00,3,,340<br />
2003-12-24,26,23,22,18,14,12,73,54,42,1018,1015,1014,5,4,3,16,10,,0.00,,,326<br />
2003-12-25,27,23,19,17,14,11,83,58,37,1018,1015,1014,5,4,3,14,10,,0.00,,,358<br />
2003-12-26,26,24,23,17,14,12,65,51,42,1017,1014,1012,5,4,4,14,10,,0.00,1,,338<br />
2003-12-27,26,22,19,15,13,11,73,50,39,1017,1016,1014,5,4,2,11,6,,0.00,4,,331<br />
2003-12-28,28,24,22,16,14,12,60,53,45,1018,1017,1016,4,4,4,24,11,,0.00,5,,18<br />
2003-12-29,26,21,16,17,12,10,73,53,36,1022,1019,1017,4,4,3,16,13,,0.00,1,,344<br />
2003-12-30,25,20,15,16,14,11,77,63,57,1019,1017,1016,4,4,4,14,10,,0.00,,,302<br />
2003-12-31,25,21,18,18,16,14,83,68,50,1019,1016,1014,4,3,1,16,8,,0.00,1,,341<br />
2004-1-1,24,20,16,17,16,14,94,72,61,1018,1015,1013,2,1,0,14,10,,0.00,3,Fog,335<br />
2004-1-2,20,18,17,18,15,14,94,84,77,1018,1016,1014,2,1,1,11,
