PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-8-16,27,20,13,13,11,-1,96,67,17,1020,1017,1012,16,16,13,27,11,35,0.00,3,,312<br />
2002-8-17,26,18,13,12,10,6,90,60,31,1018,1015,1014,16,16,16,21,10,27,0.00,1,,217<br />
2002-8-18,23,17,11,12,11,10,97,75,44,1020,1017,1013,16,16,16,13,10,,0.00,4,,229<br />
2002-8-19,21,16,11,13,11,10,100,86,59,1014,1013,1012,16,11,0,19,10,,0.00,6,Fog,227<br />
2002-8-20,19,16,13,13,11,10,94,82,57,1018,1016,1013,16,16,11,13,8,,0.00,8,Rain,214<br />
2002-8-21,21,16,12,12,11,10,94,76,56,1021,1020,1019,16,16,16,14,8,,0.00,5,,228<br />
2002-8-22,25,17,11,13,11,9,100,79,41,1020,1019,1018,16,11,0,19,5,,0.00,4,Fog,318<br />
2002-8-23,28,20,12,13,12,11,93,64,38,1019,1017,1016,16,16,13,14,6,,0.00,2,,307<br />
2002-8-24,26,18,12,14,13,12,100,79,50,1019,1018,1017,16,12,1,13,10,,0.00,5,Fog,224<br />
2002-8-25,19,17,14,16,13,12,100,87,68,1024,1022,1019,16,13,4,13,5,,0.25,8,Rain,216<br />
2002-8-26,23,19,16,16,14,12,100,85,51,1026,1025,1024,16,11,1,11,5,,0.00,6,,317<br />
2002-8-27,27,21,15,14,13,11,78,62,43,1025,1021,1018,16,16,16,21,14,,0.00,1,,1<br />
2002-8-28,31,22,14,16,13,12,90,59,31,1018,1014,1010,16,16,16,19,10,,0.00,1,,345<br />
2002-8-29,24,19,13,14,13,9,97,76,44,1015,1012,1010,16,13,1,23,10,,0.00,5,Fog,219<br />
2002-8-30,22,17,12,12,11,9,84,68,51,1019,1017,1016,16,16,16,14,10,,0.00,5,,226<br />
2002-8-31,25,18,12,13,12,11,100,71,42,1022,1021,1019,16,15,8,14,3,,0.00,3,,267<br />
2002-9-1,21,17,13,14,13,12,90,78,63,1023,1022,1021,16,16,16,14,8,,0.00,6,Rain,184<br />
2002-9-2,22,17,13,16,13,11,97,83,53,1020,1015,1012,16,14,5,26,13,35,2.03,7,Rain,214<br />
2002-9-3,19,14,10,12,9,6,96,77,48,1015,1014,1013,16,16,16,14,8,,0.00,5,,196<br />
2002-9-4,21,14,9,9,7,3,93,64,34,1016,1015,1014,16,16,16,13,8,,0.00,1,,338<br />
2002-9-5,21,14,9,9,7,4,86,66,37,1017,1017,1016,16,16,16,14,6,,0.00,2,,30<br />
2002-9-6,19,14,9,11,8,6,90,74,42,1017,1014,1011,16,13,2,16,6,,0.00,3,Rain,158<br />
2002-9-7,19,16,12,11,9,6,94,72,45,1018,1015,1013,16,16,16,21,11,,0.00,5,,206<br />
2002-9-8,17,12,9,12,9,7,94,80,55,1022,1020,1018,16,15,8,14,10,,0.25,6,Rain,184<br />
2002-9-9,24,18,12,12,11,10,97,69,43,1024,1022,1020,16,16,16,13,8,,0.00,4,,203<br />
2002-9-10,25,18,12,13,12,9,90,67,43,1019,1017,1015,16,16,16,19,6,,0.00,4,,348<br />
2002-9-11,24,18,13,13,13,12,94,75,46,1017,1015,1013,16,15,11,19,11,,0.00,1,,12<br />
2002-9-12,27,19,12,14,12,10,93,66,36,1016,1014,1014,16,16,13,16,6,,0.00,0,,356<br />
2002-9-13,27,20,13,13,12,11,93,63,40,1015,1013,1010,16,16,16,19,11,,0.00,1,,8<br />
2002-9-14,24,18,13,14,13,12,93,75,51,1013,1012,1010,16,16,16,16,8,,0.00,5,,219<br />
2002-9-15,18,16,13,13,12,11,94,81,63,1014,1013,1013,16,16,10,14,11,,0.00,8,,213<br />
2002-9-16,18,16,13,14,12,9,96,82,70,1014,1013,1012,16,15,5,23,14,35,3.30,8,Rain,203<br />
2002-9-17,19,14,11,11,9,5,97,75,45,1020,1014,1011,16,15,5,21,8,,1.27,5,Rain,24<br />
2002-9-18,21,14,9,9,8,6,89,65,40,1024,1023,1020,16,16,16,21,11,,0.00,4,,99<br />
2002-9-19,20,16,11,14,11,8,100,83,61,1023,1019,1016,16,12,0,26,11,37,0.00,7,Fog-Rain,178<br />
2002-9-20,19,14,9,9,7,2,86,65,37,1023,1022,1020,16,16,16,19,10,,0.00,3,,13<br />
2002-9-21,22,14,8,9,7,6,86,64,39,1025,1023,1022,16,16,16,27,16,,0.00,1,,11<br />
2002-9-22,24,18,11,9,8,6,86,60,34,1023,1022,1021,16,16,16,26,18,,0.00,1,,12<br />
2002-9-23,24,17,11,11,10,8,89,67,43,1021,1019,1016,16,16,16,16,6,,0.00,3,,5<br />
2002-9-24,22,17,11,12,11,9,89,74,53,1018,1017,1016,16,16,14,19,11,,0.00,2,,10<br />
2002-9-25,23,18,13,12,10,8,93,67,39,1020,1018,1016,16,16,16,19,11,,0.00,4,,23<br />
2002-9-26,21,16,10,11,9,8,97,70,47,1015,1011,1009,16,16,16,24,6,,0.00,5,,8<br />
2002-9-27,20,16,11,11,10,9,94,77,50,1014,1013,1011,16,16,13,13,6,,0.00,3,,43<br />
2002-9-28,22,16,10,11,9,8,93,69,41,1013,1010,1007,16,16,16,11,5,,0.00,4,,201<br />
2002-9-29,16,12,9,12,8,3,100,78,42,1013,1009,1006,16,15,5,27,16,40,3.81,6,Rain,205<br />
2002-9-30,14,10,8,7,6,3,86,72,57,1022,1017,1013,16,16,16,23,14,,0.00,4,,194<br />
2002-10-1,17,11,5,7,5,3,90,73,46,1027,1025,1022,16,16,16,11,8,,0.00,3,,155<br />
2002-10-2,16,11,6,10,5,3,83,69,49,1027,1025,1021,16,16,16,13,8,,0.00,6,,183<br />
2002-10-3,13,12,12,13,12,10,100,97,83,1020,1017,1015,16,8,2,23,14,,11.43,8,Rain,237<br />
2002-10-4,16,13,12,12,11,8,100,87,62,1022,1020,1019,16,13,6,21,6,,0.25,8,,259<br />
2002-10-5,16,13,10,11,10,8,100,88,69,1029,1024,1020,16,14,2,16,10,,0.51,8,Rain,226<br />
2002-10-6,18,14,12,12,11,10,96,85,63,1031,1029,1028,16,14,3,21,3,,0.00,6,,340<br />
2002-10-7,17,13,10,12,11,9,100,90,72,1028,1026,1024,16,10,2,13,6,,0.00,5,,335<br />
2002-10-8,16,12,10,12,11,9,100,91,72,1024,1022,1019,16,7,0,11,5,,0.25,7,Fog,173<br />
2002-10-9,14,12,11,12,10,8,100,90,67,1019,1018,1014,16,9,2,16,6,,0.51,8,Rain,207<br />
2002-10-10,13,10,8,9,7,3,97,81,57,1021,1016,1014,16,16,11,19,10,,0.76,7,Rain,128<br />
2002-10-11,13,9,6,5,3,1,89,71,47,1032,1027,1022,16,16,16,13,10,,0.00,4,,202<br />
2002-10-12,16,10,4,6,4,3,93,73,44,1032,1029,1025,16,16,16,23,10,,0.00,1,,10<br />
2002-10-13,16,9,3,7,6,3,100,90,46,1025,1024,1023,16,8,0,23,6,,0.00,2,Fog,12<br />
2002-10-14,18,12,6,7,6,5,93,72,48,1025,1023,1021,16,16,16,26,16,,0.00,0,,9<br />
2002-10-15,19,13,8,8,7,6,93,71,48,1021,1020,1018,16,16,14,24,16,,0.00,2,,8<br />
2002-10-16,21,16,10,10,8,7,89,71,47,1019,1016,1013,16,16,16,23,16,,0.00,0,,6<br />
2002-10-17,19,12,6,11,8,6,100,79,48,1013,1012,1011,16,14,5,10,3,,0.00,0,Fog,300<br />
2002-10-18,12,10,8,9,8,8,100,92,77,1019,1016,1013,16,9,0,21,13,,0.00,8,Fog,190<br />
2002-10-19,15,12,11,13,11,8,100,90,77,1019,1019,1018,16,9,0,11,3,,0.76,8,Fog-Rain,151<br />
2002-10-20,14,12,11,13,12,10,100,97,89,1021,1020,1019,16,4,0,10,2,,0.25,7,Fog,331<br />
2002-10-21,14,13,12,11,11,9,96,89,77,1021,1020,1018,16,10,2,16,11,,0.00,8,,3<br />
2002-10-22,16,13,11,11,10,9,92,84,72,1019,1017,1016,16,16,14,19,13,,0.00,4,,5<br />
2002-10-23,13,9,6,9,8,6,100,93,67,1018,1017,1015,16,8,0,23,10,,0.25,2,Fog,2<br />
2002-10-24,10,7,3,7,6,3,100,96,83,1016,1015,1014,16,5,0,10,3,,0.00,4,Fog,281<br />
2002-10-25,9,7,6,7,6,4,100,91,80,1018,1017,1015,10,6,1,11,5,,0.00,8,,359<br />
2002-10-26,8,7,4,6,5,3,96,89,77,1020,1019,1017,10,5,2,13,6,,0.00,7,,29<br />
2002-10-27,10,7,4,8,6,3,93,87,76,1021,1020,1018,16,14,8,21,8,,0.00,7,Rain,197<br />
2002-10-28,12,9,7,8,7,4,96,87,61,1022,1021,1020,16,16,11,14,5,,0.00,7,Rain,293<br />
2002-10-29,11,8,4,7,1,-10,93,64,35,1026,1022,1019,16,15,10,23,13,,1.52,6,Rain,40<br />
2002-10-30,10,6,1,-5,-10,-13,59,32,23,1027,1025,1024,16,16,16,24,16,,0.00,0,,66<br />
2002-10-31,12,8,3,-8,-12,-14,41,25,15,1028,1026,1025,16,16,16,26,16,27,0.00,0,,76<br />
2002-11-1,13,7,1,-2,-7,-12,68,38,24,1026,1023,1020,16,16,16,14,11,,0.00,0,,15<br />
2002-11-2,12,6,-1,-1,-2,-3,87,62,35,1022,1021,1021,16,16,16,10,5,,0.00,0,,87<br />
2002-11-3,11,4,-1,0,-3,-8,79,60,43,1022,1020,1017,16,16,16,11,6,,0.00,1,,1<br />
2002-11-4,11,4,-1,4,1,-2,94,76,52,1019,1017,1016,16,14,10,13,5,,0.00,4,,68<br />
2002-11-5,15,11,8,8,6,2,86,69,51,1018,1016,1013,16,16,16,13,5,,0.00,7,,178<br />
2002-11-6,11,9,8,10,8,2,100,89,59,1014,1010,1000,16,14,6,23,10,,15.24,7,Rain,112<br />
2002-11-7,14,11,9,9,8,6,97,83,59,998,993,986,16,15,10,27,11,42,7.37,7,Rain,106<br />
2002-11-8,12,10,9,9,7,6,97,85,71,995,991,986,16,16,14,27,16,39,4.32,8,Rain,188<br />
2002-11-9,12,9,7,8,7,5,100,86,62,1007,1002,995,16,15,5,23,16,35,11.94,7,Rain,184<br />
2002-11-10,12,9,7,8,7,6,93,86,74,1018,1012,1007,16,16,16,23,8,,2.29,7,Rain,191<br />
2002-11-11,13,10,8,9,7,6,97,83,69,1024,1021,1016,16,16,8,16,11,,2.79,7,Rain,193<br />
2002-11-12,14,11,9,11,9,7,100,90,80,1021,1015,1010,16,14,5,27,16,40,15.49,7,Rain-Thunderstorm,196<br />
2002-11-13,13,10,8,9,8,7,96,86,72,1024,1022,1020,16,16,14,23,14,,4.32,7,Rain,192<br />
2002-11-14,12,9,7,9,7,4,96,88,74,1029,1027,1022,16,16,16,27,16,32,2.03,6,,189<br />
2002-11-15,11,8,5,7,5,4,97,85,66,1027,1020,1012,16,16,16,14,5,,0.25,7,Rain,189<br />
2002-11-16,12,9,6,9,7,4,100,87,69,1018,1009,1004,16,14,5,42,14,63,10.67,7,Rain,197<br />
2002-11-17,12,9,7,8,7,5,93,85,69,1024,1022,1018,16,16,11,26,16,34,0.00,7,,203<br />
2002-11-18,12,10,8,10,7,4,96,83,66,1023,1022,1020,16,15,8,26,16,37,5.84,8,Rain,177<br />
2002-11-19,13,12,11,12,12,10,100,95,89,1030,1028,1023,16,14,6,32,21,39,6.10,8,Rain,200<br />
2002-11-20,17,13,8,12,11,8,100,95,72,1030,1024,1019,16,11,0,23,6,,0.25,6,Fog,7<br />
2002-11-21,14,11,8,12,10,8,100,97,81,1022,1020,1018,16,6,0,14,3,,0.25,8,Fog,205<br />
2002-11-22,11,10,9,11,9,9,100,97,92,1022,1021,1020,13,4,0,14,8,,0.00,7,Fog,360<br />
2002-11-23,10,8,7,8,7,6,100,91,83,1024,1022,1020,16,13,10,19,10,,0.00,8,,3<br />
2002-11-24,11,6,2,6,4,2,100,93,63,1035,1029,1025,16,8,0,19,5,,0.00,3,Fog,21<br />
2002-11-25,8,3,-1,3,2,-1,100,89,68,1036,1035,1033,16,12,2,16,8,,0.00,4,Fog,33<br />
2002-11-26,9,4,1,2,1,0,100,81,54,1033,1031,1028,16,15,10,23,10,,0.00,5,,13<br />
2002-11-27,10,6,1,6,3,1,100,89,71,1028,1026,1024,16,15,3,10,3,,0.00,2,,2<br />
2002-11-28,11,7,2,7,4,2,100,90,71,1025,1023,1022,16,14,8,10,5,,0.00,4,Fog,1<br />
2002-11-29,8,4,2,7,5,2,100,100,93,1023,1022,1021,10,3,0,10,3,,0.00,4,Fog,80<br />
2002-11-30,7,4,2,7,4,2,100,100,100,1022,1020,1018,2,0,0,10,3,,0.00,5,Fog,148<br />
2002-12-1,9,6,2,6,4,2,100,92,71,1024,1022,1020,16,10,0,16,10,,0.00,5,Fog,176<br />
2002-12-2,9,7,5,7,6,4,100,92,83,1024,1022,1019,16,13,2,16,5,,0.00,6,,6<br />
2002-12-3,7,4,2,5,3,-1,100,92,60,1021,1020,1019,16,6,0,19,10,,0.00,7,Fog,130<br />
2002-12-4,8,7,6,6,3,-1,90,74,58,1027,1024,1021,16,16,8,24,11,,3.30,7,Rain,128<br />
2002-12-5,11,7,2,6,4,1,97,84,63,1026,1024,1021,16,16,13,14,8,,0.00,5,,15<br />
2002-12-6,11,7,3,5,4,3,100,88,63,1021,1020,1018,16,13,0,16,11,,0.00,6,Fog,20<br />
2002-12-7,5,3,2,5,3,2,100,99,93,1025,1024,1021,5,1,0,10,3,,0.00,8,Fog,51<br />
2002-12-8,7,4,1,4,2,-1,100,92,56,1024,1022,1018,16,6,0,19,6,,0.00,7,Fog,164<br />
2002-12-9,8,4,2,6,2,-2,100,82,53,1017,1014,1008,16,14,1,23,10,,1.78,6,Fog-Rain,149<br />
2002-12-10,8,7,6,7,5,3,93,86,71,1016,1010,1005,16,15,8,37,23,53,9.65,7,Rain,190<br />
2002-12-11,11,8,6,10,7,4,100,94,86,1017,1011,1009,16,12,3,32,16,40,13.72,8,Rain,153<br />
2002-12-12,13,10,7,9,7,5,97,83,64,1010,1007,1004,16,15,8,32,23,39,15.49,8,Rain,180<br />
2002-12-13,11,9,7,8,6,4,97,85,74,1009,1003,995,16,16,11,24,14,,4.83,8,Rain,156<br />
2002-12-14,15,11,8,12,9,6,100,90,69,999,990,986,16,13,3,27,16,42,33.27,8,Rain,169<br />
2002-12-15,11,9,7,8,6,2,96,79,56,1000,994,985,16,15,6,32,18,50,7.37,7,Rain,175<br />
2002-12-16,8,7,5,7,5,3,100,90,74,1000,989,980,16,14,6,29,13,45,18.54,7,Rain,218<br />
2002-12-17,6,4,4,5,4,3,100,94,85,1008,1004,1000,16,14,10,26,13,32,8.89,8,Rain,179<br />
2002-12-18,7,4,3,4,2,-1,100,87,70,1016,1013,1008,16,16,16,29,14,42,2.03,7,Rain,197<br />
2002-12-19,9,7,4,2,-2,-4,82,54,42,1014,1008,1005,16,16,16,47,19,58,0.76,8,Rain,109<br />
2002-12-20,10,8,6,1,-2,-3,73,51,44,1005,1004,1002,16,16,16,24,18,29,0.00,7,,91<br />
2002-12-21,7,6,4,3,2,-1,87,77,67,1021,1015,1005,16,16,16,21,13,,0.00,8,Rain,123<br />
2002-12-22,7,4,2,5,3,1,100,90,76,1025,1023,1021,16,16,11,14,6,,0.00,6,,148<br />
2002-12-23,8,3,-1,2,-2,-6,100,73,47,1025,1021,1015,16,15,5,23,8,,0.00,5,,108<br />
2002-12-24,5,3,2,3,0,-6,100,80,45,1017,1016,1014,16,14,4,24,14,,3.81,7,Rain,152<br />
2002-12-25,11,8,5,7,3,0,100,71,48,1014,1010,1006,16,16,10,37,24,58,5.33,8,Rain,189<br />
2002-12-26,7,6,4,4,3,1,100,88,73,1015,1012,1006,16,16,16,23,14,,0.00,7,Rain,188<br />
2002-12-27,11,7,3,7,4,2,100,85,61,1014,1006,996,16,15,6,52,23,77,4.83,8,Rain,198<br />
2002-12-28,5,3,2,4,3,2,100,95,89,1013,1006,1000,16,15,10,23,13,,1.52,8,Rain,17<br />
2002-12-29,6,3,2,3,2,-1,100,91,68,1012,1008,1002,16,13,8,21,10,,4.06,8,Fog-Rain,162<br />
2002-12-30,7,5,3,6,4,2,100,92,85,1007,1004,1000,16,16,13,23,11,,4.06,8,Rain,126<br />
2002-12-31,8,6,4,5,4,1,100,91,73,1020,1010,999,16,14,10,16,10,,2.29,7,Rain,145<br />
2003-1-1,7,6,5,7,4,1,100,89,73,1020,1015,1010,16,12,5,16,13,,24.13,8,Rain,123<br />
2003-1-2,13,10,8,9,8,6,97,84,69,1012,1009,1006,16,14,5,39,18,58,19.81,8,Rain,180<br />
2003-1-3,13,10,8,6,4,2,80,67,49,1021,1018,1013,16,16,16,40,23,50,0.51,7,Rain,155<br />
2003-1-4,12,10,8,11,8,5,100,87,66,1028,1016,1008,16,15,5,29,21,37,14.48,7,Rain,185<br />
2003-1-5,11,8,5,6,4,1,93,81,63,1033,1031,1028,16,16,16,19,10,,0.00,4,,100<br />
2003-1-6,14,8,1,7,2,-2,100,81,40,1028,1024,1021,16,14,10,27,6,35,0.00,1,Fog,91<br />
2003-1-7,12,7,2,4,2,-1,100,74,50,1025,1023,1022,16,16,16,13,5,,0.00,0,Fog,309<br />
2003-1-8,10,7,3,6,3,2,100,88,66,1022,1020,1018,16,15,3,27,16,,0.00,1,Fog,19<br />
2003-1-9,13,8,4,3,-2,-8,93,56,30,1019,1017,1016,16,16,16,24,16,39,0.00,3,,63<br />
2003-1-10,11,7,3,-4,-7,-9,53,38,28,1016,1016,1015,16,16,16,21,13,,0.00,3,,114<br />
2003-1-11,9,6,3,6,1,-4,96,72,48,1016,1014,1012,16,16,11,26,11,,6.10,7,Rain,129<br />
2003-1-12,9,7,6,8,7,6,100,98,93,1020,1016,1013,16,9,0,16,8,,11.18,7,Fog-Rain,64<br />
2003-1-13,9,7,6,8,7,6,100,99,90,1024,1022,1021,16,6,0,19,3,,10.41,8,Fog-Rain,168<br />
2003-1-14,10,7,2,7,6,2,100,93,69,1030,1027,1024,16,16,11,19,10,,0.00,4,,190<br />
2003-1-15,6,3,1,4,2,1,100,97,85,1032,1030,1029,16,6,0,13,3,,0.00,7,Fog,58<br />
2003-1-16
