PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-8-16,18,16,13,12,11,11,94,82,63,1021,1020,1018,16,16,14,14,10,,0.00,6,,228<br />
2001-8-17,21,17,13,13,11,11,90,75,54,1022,1021,1020,16,16,16,13,6,,0.00,6,,243<br />
2001-8-18,22,17,13,13,11,10,94,75,52,1024,1023,1021,16,16,16,23,6,,0.00,7,,221<br />
2001-8-19,22,17,13,11,9,7,84,65,42,1023,1021,1017,16,16,16,21,10,,0.00,4,,30<br />
2001-8-20,22,16,11,11,9,8,86,66,46,1017,1015,1014,16,16,16,19,11,,0.00,4,,187<br />
2001-8-21,18,16,13,16,13,10,100,91,78,1014,1012,1010,16,10,2,21,10,,13.72,7,Rain,183<br />
2001-8-22,19,16,13,17,15,12,100,93,88,1012,1010,1009,16,11,2,21,13,35,37.08,8,Rain,187<br />
2001-8-23,17,14,12,14,12,11,97,88,80,1019,1016,1013,16,16,11,19,11,,5.08,7,Rain-Thunderstorm,181<br />
2001-8-24,22,17,12,12,11,8,100,74,41,1022,1021,1020,16,15,2,11,8,,0.00,4,Fog,185<br />
2001-8-25,24,18,12,12,11,9,87,69,44,1020,1018,1015,16,16,16,16,5,,0.00,1,,356<br />
2001-8-26,26,19,12,13,12,7,97,67,33,1019,1017,1015,16,16,16,11,3,,0.00,1,,290<br />
2001-8-27,22,17,13,14,12,11,94,77,59,1022,1021,1019,16,16,16,14,6,,0.00,6,,223<br />
2001-8-28,24,19,14,16,14,13,97,74,57,1019,1017,1015,16,16,14,16,8,26,0.00,3,,5<br />
2001-8-29,25,19,14,15,14,13,96,76,52,1015,1013,1010,16,16,16,16,10,,0.00,4,,357<br />
2001-8-30,23,18,13,15,13,7,100,85,50,1013,1012,1010,16,10,0,21,8,,0.00,6,Fog,199<br />
2001-8-31,22,18,15,14,12,10,90,73,51,1015,1014,1012,16,16,16,21,16,32,0.00,7,,212<br />
2001-9-1,19,17,15,14,12,9,96,77,59,1016,1014,1011,16,15,3,23,14,34,0.76,7,Rain,198<br />
2001-9-2,21,17,12,11,10,8,86,68,49,1016,1014,1011,16,16,16,19,10,,0.00,6,,195<br />
2001-9-3,20,16,13,13,11,9,90,75,63,1019,1017,1013,16,16,13,16,10,,0.76,7,Rain,202<br />
2001-9-4,18,16,13,11,9,7,83,68,58,1018,1017,1015,16,16,16,19,10,,0.00,7,,8<br />
2001-9-5,18,14,11,9,8,7,86,70,53,1023,1021,1018,16,16,16,16,10,,0.00,6,,156<br />
2001-9-6,16,12,9,10,9,8,94,79,64,1025,1024,1023,16,16,16,14,8,,0.00,7,,200<br />
2001-9-7,20,16,12,11,10,9,93,74,51,1026,1025,1023,16,16,16,21,8,,0.00,5,,28<br />
2001-9-8,23,17,10,12,10,8,96,68,37,1024,1020,1016,16,16,14,14,8,,0.00,0,,1<br />
2001-9-9,22,17,12,11,10,8,93,67,47,1016,1014,1012,16,16,16,21,11,26,0.00,3,,10<br />
2001-9-10,23,17,11,12,10,8,96,66,39,1016,1015,1014,16,16,14,13,5,,0.00,2,,337<br />
2001-9-11,24,17,12,12,11,9,86,67,46,1017,1016,1014,16,16,16,13,10,,0.00,2,,11<br />
2001-9-12,25,18,12,13,12,11,93,68,45,1015,1014,1013,16,16,16,16,6,27,0.00,2,,19<br />
2001-9-13,24,18,13,14,13,11,93,71,48,1016,1015,1014,16,16,16,13,6,,0.00,1,,354<br />
2001-9-14,25,18,12,15,13,11,96,73,43,1018,1017,1015,16,15,10,11,3,,0.00,2,Fog,323<br />
2001-9-15,24,18,11,14,13,11,100,77,53,1016,1015,1013,16,16,16,11,5,,0.00,2,,305<br />
2001-9-16,14,12,11,12,11,11,100,95,81,1019,1017,1015,16,9,0,11,5,,0.00,7,Fog,223<br />
2001-9-17,14,12,11,12,11,10,100,92,77,1020,1020,1019,16,11,2,10,3,,0.51,8,Rain,263<br />
2001-9-18,16,14,12,13,12,11,100,87,70,1020,1019,1018,16,13,8,24,2,,1.02,8,Rain,229<br />
2001-9-19,19,14,12,11,9,8,96,75,50,1022,1021,1019,16,16,16,21,11,,0.00,7,Rain,40<br />
2001-9-20,19,14,9,11,9,7,97,77,45,1019,1017,1015,16,16,13,13,8,,0.00,5,,1<br />
2001-9-21,18,15,12,13,11,8,87,75,65,1020,1019,1016,16,16,16,13,8,,1.27,7,Rain,195<br />
2001-9-22,25,19,12,14,13,12,100,82,48,1019,1016,1013,16,13,1,11,2,,0.25,1,Fog,304<br />
2001-9-23,24,17,12,15,13,12,100,82,53,1013,1011,1010,16,12,1,10,3,,0.00,2,Fog,332<br />
2001-9-24,18,14,12,14,13,12,100,97,84,1014,1013,1010,16,6,0,14,6,,0.25,6,Fog,287<br />
2001-9-25,16,14,13,14,13,12,100,96,83,1012,1011,1010,16,7,0,19,6,,9.14,8,Fog-Rain,207<br />
2001-9-26,16,13,10,13,11,8,100,91,80,1020,1014,1011,16,13,3,27,14,42,7.62,7,Rain,187<br />
2001-9-27,14,11,7,9,8,6,100,87,62,1020,1017,1014,16,10,1,13,6,,0.00,6,Fog,55<br />
2001-9-28,18,13,8,9,7,6,93,72,45,1019,1017,1016,16,16,16,16,6,,0.00,5,,178<br />
2001-9-29,22,16,10,11,9,7,89,69,45,1022,1020,1019,16,16,16,19,8,,0.00,4,,155<br />
2001-9-30,18,14,11,12,11,9,100,87,70,1022,1019,1016,16,12,2,27,18,,0.00,4,,16<br />
2001-10-1,21,16,10,14,11,9,100,83,60,1020,1017,1016,16,12,1,21,11,,0.00,4,,17<br />
2001-10-2,19,14,9,14,9,7,100,81,48,1023,1022,1020,16,14,1,14,5,,0.00,4,Fog,358<br />
2001-10-3,17,12,9,9,8,7,93,79,64,1023,1022,1019,16,16,16,24,14,27,0.00,3,,20<br />
2001-10-4,22,16,10,8,4,-1,89,56,28,1019,1018,1016,16,16,16,32,23,,0.00,0,,22<br />
2001-10-5,22,16,11,10,3,-1,89,48,25,1016,1014,1012,16,16,16,21,8,,0.00,1,,336<br />
2001-10-6,17,13,10,12,8,5,96,78,48,1020,1018,1016,16,15,5,24,11,,0.51,6,Rain,134<br />
2001-10-7,13,11,9,9,7,5,97,84,59,1019,1017,1017,16,16,16,21,10,,0.51,7,Rain,179<br />
2001-10-8,14,11,9,9,8,5,100,83,62,1024,1020,1016,16,16,6,19,13,,0.25,7,Rain,162<br />
2001-10-9,14,11,8,7,7,4,93,80,53,1027,1026,1023,16,16,16,13,8,,0.00,6,,175<br />
2001-10-10,11,9,7,10,7,4,100,91,79,1023,1013,1010,16,11,2,27,13,39,7.62,7,Rain,178<br />
2001-10-11,14,10,8,8,6,5,89,76,57,1026,1021,1012,16,16,16,19,11,,0.00,5,Rain,190<br />
2001-10-12,13,11,9,12,8,4,100,85,66,1026,1021,1017,16,13,2,47,23,55,1.02,8,Rain,200<br />
2001-10-13,12,11,9,10,7,6,96,81,69,1027,1024,1019,16,14,5,24,13,34,1.02,8,Rain,185<br />
2001-10-14,14,11,9,11,10,8,100,94,80,1023,1020,1015,16,13,5,34,16,42,1.02,7,Rain,306<br />
2001-10-15,16,11,8,10,9,8,100,93,67,1023,1019,1013,16,8,0,14,10,,0.00,6,Fog,360<br />
2001-10-16,13,10,7,11,9,6,100,90,80,1024,1017,1013,16,13,3,21,11,27,3.81,7,Rain,194<br />
2001-10-17,13,9,6,7,6,4,97,81,59,1030,1028,1025,16,16,16,16,8,,0.00,5,,171<br />
2001-10-18,12,9,6,9,7,4,100,86,77,1030,1026,1023,16,16,8,27,11,39,0.00,8,,175<br />
2001-10-19,14,11,9,11,9,7,97,86,78,1022,1020,1018,16,16,8,27,19,,1.27,7,Rain,195<br />
2001-10-20,10,8,6,7,7,6,100,92,80,1021,1020,1018,16,11,0,16,10,,0.00,6,Fog,21<br />
2001-10-21,12,9,7,9,8,6,100,93,83,1014,1013,1011,16,10,2,29,16,42,4.57,8,Rain,194<br />
2001-10-22,13,10,8,11,8,6,94,86,71,1013,1008,1000,16,15,11,42,23,60,4.06,6,Rain,207<br />
2001-10-23,13,10,7,6,4,2,83,71,54,1025,1015,1006,16,16,16,37,27,60,0.25,5,Rain,223<br />
2001-10-24,9,7,6,7,6,4,100,90,79,1024,1023,1021,16,14,8,26,16,,9.14,8,Rain,183<br />
2001-10-25,13,10,7,9,8,7,100,91,67,1023,1021,1017,16,12,2,16,6,,4.32,8,Rain,137<br />
2001-10-26,14,11,8,10,8,7,100,90,72,1017,1015,1015,16,12,3,23,10,34,9.65,8,Rain,24<br />
2001-10-27,7,6,4,7,5,3,100,94,85,1022,1017,1014,16,10,3,26,13,,11.18,8,Rain,50<br />
2001-10-28,10,4,1,4,3,1,100,87,63,1023,1022,1021,16,13,2,11,6,,0.00,6,,42<br />
2001-10-29,10,7,3,7,5,3,100,89,68,1021,1020,1015,16,14,10,10,2,,0.25,7,Fog-Rain,320<br />
2001-10-30,12,10,8,11,9,7,100,95,69,1014,1003,1001,16,9,1,29,11,40,6.60,8,Fog-Rain,200<br />
2001-10-31,11,9,8,8,8,6,93,91,74,1015,1010,1000,16,14,3,32,24,39,11.18,7,Rain,205<br />
2001-11-1,12,10,9,10,8,8,100,92,83,1017,1016,1015,16,14,3,19,14,,1.78,8,Rain,182<br />
2001-11-2,12,10,7,11,8,5,100,89,62,1023,1021,1017,16,12,1,23,10,,2.54,7,Fog-Rain,35<br />
2001-11-3,13,9,5,10,7,5,100,94,77,1024,1022,1022,16,9,1,13,5,,0.25,6,,188<br />
2001-11-4,11,9,7,11,9,5,100,95,82,1021,1019,1018,16,9,2,23,11,,10.41,8,Rain,188<br />
2001-11-5,9,6,3,6,4,3,100,92,74,1025,1023,1020,16,12,1,23,8,,0.00,6,Fog,169<br />
2001-11-6,8,6,3,5,4,2,97,88,79,1028,1022,1019,16,16,16,13,3,,0.00,7,,158<br />
2001-11-7,13,8,2,3,2,0,93,69,45,1031,1029,1028,16,16,16,14,6,,0.00,3,,151<br />
2001-11-8,11,7,3,6,3,-1,97,78,54,1028,1024,1021,16,16,13,13,3,,0.00,4,,175<br />
2001-11-9,12,8,3,6,3,2,100,76,51,1021,1019,1017,16,16,16,10,3,,0.00,3,,192<br />
2001-11-10,12,9,5,8,6,3,100,83,63,1017,1015,1013,16,14,6,11,2,,0.00,6,,152<br />
2001-11-11,13,10,7,9,7,1,100,84,45,1011,1010,1008,16,14,8,16,8,,1.27,7,Rain,162<br />
2001-11-12,12,11,9,11,9,8,100,96,83,1010,1008,1006,16,11,3,27,11,,10.41,8,Rain,125<br />
2001-11-13,12,11,10,12,10,8,100,95,75,1008,1005,1002,16,11,3,16,11,,30.23,8,Rain,159<br />
2001-11-14,16,13,11,12,12,10,100,94,72,1009,1008,1005,16,8,2,29,10,,60.71,8,Rain,201<br />
2001-11-15,16,12,8,12,9,7,100,84,62,1013,1008,1003,16,13,5,27,18,45,5.84,7,Rain,190<br />
2001-11-16,10,9,7,9,7,4,100,90,76,1022,1017,1013,16,16,8,16,10,,2.54,7,Rain,263<br />
2001-11-17,9,7,4,5,4,3,100,85,66,1027,1026,1023,16,15,4,23,10,,0.00,4,Rain,15<br />
2001-11-18,14,8,3,6,2,-1,100,76,40,1024,1022,1015,16,11,0,29,11,39,0.00,5,Fog,86<br />
2001-11-19,13,10,8,9,7,1,100,80,45,1015,1010,1006,16,14,5,32,19,47,18.03,8,Rain-Thunderstorm,123<br />
2001-11-20,12,11,9,10,8,6,96,84,66,1015,1009,1004,16,15,6,45,24,60,10.16,8,Rain,165<br />
2001-11-21,11,9,7,8,7,5,100,83,68,1010,1004,992,16,16,14,32,19,47,3.81,8,Rain,173<br />
2001-11-22,8,7,7,8,7,5,100,94,80,1010,998,989,16,11,2,24,13,32,29.21,8,Rain,88<br />
2001-11-23,9,7,6,5,4,2,89,81,68,1016,1014,1010,16,16,16,26,16,34,0.00,6,,201<br />
2001-11-24,8,6,4,4,2,-1,97,75,56,1009,1001,997,16,16,16,24,14,,0.00,8,,22<br />
2001-11-25,6,4,4,5,4,2,97,92,82,1020,1010,1001,16,16,11,16,6,,1.27,7,Rain,190<br />
2001-11-26,8,6,4,4,3,2,93,87,76,1028,1026,1020,16,16,16,23,16,,0.00,4,,201<br />
2001-11-27,6,5,4,4,3,-1,93,86,65,1029,1024,1012,16,16,16,19,11,,0.00,8,Rain,206<br />
2001-11-28,6,3,1,4,2,-1,100,89,68,1010,992,986,16,12,3,29,18,39,20.83,8,Rain-Snow,121<br />
2001-11-29,7,6,4,7,3,0,100,85,67,1008,1000,987,16,13,3,32,19,45,6.35,8,Rain,205<br />
2001-11-30,7,6,4,5,3,1,100,87,76,1006,1002,992,16,15,10,27,18,35,11.43,8,Rain,167<br />
2001-12-1,10,8,6,6,4,3,93,81,66,1004,990,986,16,15,6,50,29,66,9.91,7,Rain,191<br />
2001-12-2,6,5,4,4,3,1,96,88,70,1006,1001,996,16,14,10,32,18,39,5.59,7,Rain,37<br />
2001-12-3,7,4,3,3,2,0,100,89,63,1015,1011,1003,16,14,8,29,11,40,4.83,7,Rain,190<br />
2001-12-4,4,3,3,3,2,2,100,91,86,1012,1009,1005,16,15,5,40,21,48,4.57,8,Rain,192<br />
2001-12-5,5,3,2,3,2,0,100,91,73,1013,1009,1005,16,15,5,24,16,27,4.83,8,Rain,189<br />
2001-12-6,8,6,3,6,4,3,100,88,77,1029,1017,1006,16,15,8,34,21,45,4.83,7,Rain,212<br />
2001-12-7,9,7,5,4,4,3,89,81,66,1034,1030,1025,16,16,16,21,10,,0.00,6,,193<br />
2001-12-8,8,6,4,6,5,4,100,91,74,1024,1016,1013,16,16,10,35,10,45,1.02,8,Rain,202<br />
2001-12-9,5,3,2,4,2,0,100,90,73,1027,1023,1016,16,16,10,23,13,,2.03,6,Rain,159<br />
2001-12-10,4,3,3,4,3,2,100,97,89,1015,1012,1010,16,13,2,19,10,,4.83,8,Rain,152<br />
2001-12-11,7,4,2,4,3,2,100,96,80,1019,1013,1011,16,13,2,19,8,34,0.76,7,Rain,115<br />
2001-12-12,8,6,3,8,4,1,100,93,81,1020,1014,1008,16,13,3,35,14,47,7.37,8,Rain,165<br />
2001-12-13,10,8,6,9,8,4,100,95,85,1009,997,984,16,11,2,47,26,64,41.40,8,Rain,189<br />
2001-12-14,7,4,2,4,0,-3,89,73,52,1013,1005,991,16,16,16,40,21,55,0.00,5,,225<br />
2001-12-15,8,6,3,7,4,2,100,93,85,1014,1009,1003,16,12,2,40,16,50,12.95,8,Rain,167<br />
2001-12-16,11,9,6,9,8,3,97,91,82,1007,1002,997,16,12,6,42,29,55,30.99,8,Rain,190<br />
2001-12-17,7,4,2,1,-1,-4,86,68,55,1021,1019,1009,16,16,16,37,24,52,0.00,4,,188<br />
2001-12-18,7,5,3,4,1,-6,93,73,49,1016,1010,1006,16,15,8,35,18,47,2.29,7,Rain,169<br />
2001-12-19,6,3,1,3,2,1,100,90,79,1019,1015,1011,16,16,11,26,16,29,0.00,7,Rain,24<br />
2001-12-20,4,3,3,3,3,1,100,94,79,1015,1012,1010,16,16,14,29,18,42,1.02,8,Rain,23<br />
2001-12-21,7,4,2,4,3,2,100,95,80,1018,1016,1014,16,12,1,11,5,,0.00,7,Fog,119<br />
2001-12-22,9,4,1,3,-1,-3,100,66,46,1025,1017,1012,16,13,2,27,13,37,0.00,4,,110<br />
2001-12-23,9,5,1,2,-1,-2,92,66,55,1031,1030,1025,16,16,16,23,6,,0.00,3,,140<br />
2001-12-24,11,6,1,0,-2,-4,82,54,39,1030,1027,1025,16,16,16,29,14,37,0.00,2,,102<br />
2001-12-25,9,4,-1,2,-3,-4,100,66,42,1028,1027,1025,16,15,2,19,11,,0.00,3,,135<br />
2001-12-26,8,4,1,1,-3,-5,70,57,46,1025,1022,1017,16,16,16,26,11,,0.00,5,,116<br />
2001-12-27,10,8,4,6,-1,-3,100,54,43,1017,1010,1006,16,16,13,27,18,40,2.54,8,Rain,118<br />
2001-12-28,12,8,3,7,4,2,100,89,64,1015,1013,1010,16,16,8,14,8,,1.02,6,Rain,120<br />
2001-12-29,9,6,2,5,2,-1,100,85,61,1018,1015,1012,16,14,0,14,6,,0.00,6,Fog,49<br />
2001-12-30,9,4,-1,4,2,-1,100,91,54,1019,1016,1011,16,7,0,23,3,,0.00,5,Fog,30<br />
2001-12-31,8,7,5,7,4,-1,100,90,58,1020,1018,1013,16,10,1,21,6,,4.06,7,Fog-Rain,130<br />
2002-1-1,10,8,6,6,2,-2,86,65,46,1016,1010,1007,16,15,8,34,18,42,15.49,8,Rain,116<br />
2002-1-2,11,8,6,8,5,2,89,78,61,1017,1011,1006,16,16,8,27,16,40,0.76,6,Rain,144<br />
2002-1-3,10,7,3,7,5,2,100,88,71,1028,1024,1017,16,16,16,19,11,,0.76,6,Rain,190<br />
2002-1-4,9,7,5,6,4,0,97,81,52,1028,1024,1018,16,16,16,19,5,,0.00,8,,111<br />
2002-1-5,10,8,6,8,4,1,100,80,63,1021,1018,1014,16,16,14,24,11,,4.32,8,Rain,132<br />
2002-1-6,13,9,6,13,9,3,100,93,69,1018,1012,1007,16,13,8,27,14,39,22.86,7,Rain,165<br />
2002-1-7,15,13,11,13,12,10,100,96,81,1011,1009,1007,16,13,5,27,19,42,28.70,8,Rain,192<br />
2002-1-8,11,9,8,10,8,7,100,94,86,1024,1017,1011,16,14,4,26,18,40,3.81,7,Rain,212<br />
2002-1-9,9,7,4,7,6,4,100,94,77,1026,1025,1024,16,15,0,11,5,,0.00,8,Fog,231<br />
2002-1-10,8,6,4,7,6,4,100,95,80,1028,1027,1024,16,14,2,16,6,,0.00,7,Fog,131<br />
2002-1-11,10,8,6,8,7,6,100,96,80,1028,1022,1013,16,15,11,16,8,,1.02,8,Rain,308<br />
2002-1-12,9,7,4,7,4,2,96,83,71,1030,1021,1011,16,15,5,34,21,48,6.35,6,Rain,204<br />
2002-1-13,6,3,2,3,2,1,97,91,79,1031,1027,1022,16,16,11,13,8,,0.00,7,,64<br />
2002-1-14,5,3,2,3,2,0,100,91,76,1027,1024,1021,16,14,8,23,11,,0.00,7,,51<br />
2002-1-15,4,3,2,2,1,0,92,83,75,1030,1029,1027,16,16,16,11,5,,0.00,8,,156<br />
2002-1-16,4,1,-1,3,1,-2,100,
