Date/Time,Year,Month,Day,Data Quality,Max Temp (ﾰC),Max Temp Flag,Min Temp (ﾰC),Min Temp Flag,Mean Temp (ﾰC),Mean Temp Flag,Heat Deg Days (ﾰC),Heat Deg Days Flag,Cool Deg Days (ﾰC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2013-08-08,2013,8,8,ﾆ,27.3,,20.5,,23.9,,0,,5.9,,,M,,M,0.3,,,,,M,,M
2013-08-09,2013,8,9,ﾆ,27.1,,19.4,,23.3,,0,,5.3,,,M,,M,0,,,,,M,,M
2013-08-10,2013,8,10,ﾆ,23.2,,15.5,,19.4,,0,,1.4,,,M,,M,0,,,,,M,,M
2013-08-11,2013,8,11,ﾆ,24,,12.7,,18.4,,0,,0.4,,,M,,M,0,,,,,M,,M
2013-08-12,2013,8,12,ﾆ,23.8,,14.9,,19.4,,0,,1.4,,,M,,M,,M,,,,M,,M
2013-08-13,2013,8,13,ﾆ,21.8,,12.8,,17.3,,0.7,,0,,,M,,M,0,,,,,M,,M
2013-08-14,2013,8,14,ﾆ,21.9,,13.5,,17.7,,0.3,,0,,,M,,M,0,,,,,M,,M
2013-08-15,2013,8,15,ﾆ,24.1,,12.3,,18.2,,0,,0.2,,,M,,M,0,,,,,M,,M
2013-08-16,2013,8,16,ﾆ,25.1,,13.7,,19.4,,0,,1.4,,,M,,M,0,,,,,M,,M
2013-08-17,2013,8,17,ﾆ,26.7,,16.2,,21.5,,0,,3.5,,,M,,M,0,,,,,M,,M
2013-08-18,2013,8,18,ﾆ,26.4,,16.7,,21.6,,0,,3.6,,,M,,M,0,,,,,M,,M
2013-08-19,2013,8,19,ﾆ,27.4,,16.9,,22.2,,0,,4.2,,,M,,M,0,,,,,M,,M
2013-08-20,2013,8,20,ﾆ,29.7,,18.1,,23.9,,0,,5.9,,,M,,M,0,,,,,M,,M
2013-08-21,2013,8,21,ﾆ,29.9,,19.1,,24.5,,0,,6.5,,,M,,M,0,,,,,M,,M
2013-08-22,2013,8,22,ﾆ,29.1,,19.5,,24.3,,0,,6.3,,,M,,M,0,,,,,M,,M
2013-08-23,2013,8,23,ﾆ,24.1,,17.2,,20.7,,0,,2.7,,,M,,M,0.3,,,,,M,,M
2013-08-24,2013,8,24,ﾆ,24.5,,15.9,,20.2,,0,,2.2,,,M,,M,0,,,,,M,,M
2013-08-25,2013,8,25,ﾆ,26.9,,15.3,,21.1,,0,,3.1,,,M,,M,1.3,,,,,M,,M
2013-08-26,2013,8,26,ﾆ,24.6,,20.3,,22.5,,0,,4.5,,,M,,M,21.2,,,,,M,,M
2013-08-27,2013,8,27,ﾆ,28.1,,19.5,,23.8,,0,,5.8,,,M,,M,38.3,,,,,M,,M
2013-08-28,2013,8,28,ﾆ,27.7,,21.3,,24.5,,0,,6.5,,,M,,M,0,,,,,M,,M
2013-08-29,2013,8,29,ﾆ,29.4,E,21,E,25.2,E,0,E,7.2,E,,M,,M,,M,,,,M,,M
2013-08-30,2013,8,30,ﾆ,29.1,,21.2,,25.2,,0,,7.2,,,M,,M,0.4,,,,,M,,M
2013-08-31,2013,8,31,ﾆ,24.5,,20.8,,22.7,,0,,4.7,,,M,,M,0,,,,,M,,M
2013-09-01,2013,9,1,ﾆ,24.5,,20.4,,22.5,,0,,4.5,,,M,,M,0,,,,,M,,M
2013-09-02,2013,9,2,ﾆ,24.8,,16.7,,20.8,,0,,2.8,,,M,,M,0.9,,,,,M,,M
2013-09-03,2013,9,3,ﾆ,21.8,,15.3,,18.6,,0,,0.6,,,M,,M,0,,,,,M,,M
2013-09-04,2013,9,4,ﾆ,26.5,,13.3,,19.9,,0,,1.9,,,M,,M,0,,,,,M,,M
2013-09-05,2013,9,5,ﾆ,18,,10.7,,14.4,,3.6,,0,,,M,,M,0,,,,,M,,M
2013-09-06,2013,9,6,ﾆ,21.6,,8.4,,15,,3,,0,,,M,,M,0,,,,,M,,M
2013-09-07,2013,9,7,ﾆ,19.9,,15.8,,17.9,,0.1,,0,,,M,,M,16.2,,,,,M,,M
2013-09-08,2013,9,8,ﾆ,20.5,,12.9,,16.7,,1.3,,0,,,M,,M,0,,,,,M,,M
2013-09-09,2013,9,9,ﾆ,20.5,,11.8,,16.2,,1.8,,0,,,M,,M,0,,,,,M,,M
2013-09-10,2013,9,10,ﾆ,31.3,,18,,24.7,,0,,6.7,,,M,,M,0,,,,,M,,M
2013-09-11,2013,9,11,ﾆ,30.5,,20.1,,25.3,,0,,7.3,,,M,,M,,M,,,,M,,M
2013-09-12,2013,9,12,ﾆ,24.1,,15.5,,19.8,,0,,1.8,,,M,,M,0,,,,,M,,M
2013-09-13,2013,9,13,ﾆ,15.5,,10.6,,13.1,,4.9,,0,,,M,,M,0,,,,,M,,M
2013-09-14,2013,9,14,ﾆ,17.2,,6.3,,11.8,,6.2,,0,,,M,,M,0,,,,,M,,M
2013-09-15,2013,9,15,ﾆ,19.3,,10.8,,15.1,,2.9,,0,,,M,,M,0.9,,,,,M,,M
2013-09-16,2013,9,16,ﾆ,15,,8.8,,11.9,,6.1,,0,,,M,,M,0.3,,,,,M,,M
2013-09-17,2013,9,17,ﾆ,16,,7.5,,11.8,,6.2,,0,,,M,,M,0,,,,,M,,M
2013-09-18,2013,9,18,ﾆ,20.8,,9.2,,15,,3,,0,,,M,,M,0,,,,,M,,M
2013-09-19,2013,9,19,ﾆ,22.1,,12,,17.1,,0.9,,0,,,M,,M,0,,,,,M,,M
2013-09-20,2013,9,20,ﾆ,23.1,,16.6,,19.9,,0,,1.9,,,M,,M,8.2,,,,,M,,M
2013-09-21,2013,9,21,ﾆ,20.2,,10.8,,15.5,,2.5,,0,,,M,,M,23.6,,,,,M,,M
2013-09-22,2013,9,22,ﾆ,13,,8.8,,10.9,,7.1,,0,,,M,,M,0,,,,,M,,M
2013-09-23,2013,9,23,ﾆ,16.4,,8.4,,12.4,,5.6,,0,,,M,,M,0,,,,,M,,M
2013-09-24,2013,9,24,ﾆ,18.1,,7.9,,13,,5,,0,,,M,,M,0,,,,,M,,M
2013-09-25,2013,9,25,ﾆ,21.2,,8.2,,14.7,,3.3,,0,,,M,,M,0,,,,,M,,M
2013-09-26,2013,9,26,ﾆ,20.8,,10.9,,15.9,,2.1,,0,,,M,,M,0,,,,,M,,M
2013-09-27,2013,9,27,ﾆ,18.6,,12.5,,15.6,,2.4,,0,,,M,,M,0,,,,,M,,M
2013-09-28,2013,9,28,ﾆ,19.5,,12.8,,16.2,,1.8,,0,,,M,,M,0,,,,,M,,M
2013-09-29,2013,9,29,ﾆ,21.4,,13.7,,17.6,,0.4,,0,,,M,,M,0,,,,,M,,M
2013-09-30,2013,9,30,ﾆ,19.5,,14.6,,17.1,,0.9,,0,,,M,,M,0.7,,,,,M,,M
2013-10-01,2013,10,1,ﾆ,22.6,,12.3,,17.5,,0.5,,0,,,M,,M,0,,,,,M,,M
2013-10-02,2013,10,2,ﾆ,25.7,,14.5,,20.1,,0,,2.1,,,M,,M,0.3,,,,,M,,M
2013-10-03,2013,10,3,ﾆ,21.3,,10.5,,15.9,,2.1,,0,,,M,,M,1.9,,,,,M,,M
2013-10-04,2013,10,4,ﾆ,16.9,,15.7,,16.3,,1.7,,0,,,M,,M,9.1,,,,,M,,M
2013-10-05,2013,10,5,ﾆ,17.1,,13.2,,15.2,,2.8,,0,,,M,,M,3.7,,,,,M,,M
2013-10-06,2013,10,6,ﾆ,19.6,,14.3,,17,,1,,0,,,M,,M,2.7,,,,,M,,M
2013-10-07,2013,10,7,ﾆ,19.6,,9.7,,14.7,,3.3,,0,,,M,,M,10.2,,,,,M,,M
2013-10-08,2013,10,8,ﾆ,17.4,,7.9,,12.7,,5.3,,0,,,M,,M,0.3,,,,,M,,M
2013-10-09,2013,10,9,ﾆ,18.2,,9,,13.6,,4.4,,0,,,M,,M,0,,,,,M,,M
2013-10-10,2013,10,10,ﾆ,19,,10.9,,15,,3,,0,,,M,,M,0,,,,,M,,M
2013-10-11,2013,10,11,ﾆ,19.8,,9.8,,14.8,,3.2,,0,,,M,,M,0,,,,,M,,M
2013-10-12,2013,10,12,ﾆ,19.3,,9.6,,14.5,,3.5,,0,,,M,,M,0,,,,,M,,M
2013-10-13,2013,10,13,ﾆ,16.5,,11.7,,14.1,,3.9,,0,,,M,,M,16.2,,,,,M,,M
2013-10-14,2013,10,14,ﾆ,17.6,,8.8,,13.2,,4.8,,0,,,M,,M,0.3,,,,,M,,M
2013-10-15,2013,10,15,ﾆ,18,,9.2,E,13.6,E,4.4,E,0,E,,M,,M,,M,,,,M,,M
2013-10-16,2013,10,16,ﾆ,20,,12,,16,,2,,0,,,M,,M,5.8,,,,,M,,M
2013-10-17,2013,10,17,ﾆ,17.6,,11.1,,14.4,,3.6,,0,,,M,,M,7.7,,,,,M,,M
2013-10-18,2013,10,18,ﾆ,15.4,,9.3,,12.4,,5.6,,0,,,M,,M,0.3,,,,,M,,M
2013-10-19,2013,10,19,ﾆ,11.7,,6.1,,8.9,,9.1,,0,,,M,,M,6.5,,,,,M,,M
2013-10-20,2013,10,20,ﾆ,13.8,,3.8,,8.8,,9.2,,0,,,M,,M,0,,,,,M,,M
2013-10-21,2013,10,21,ﾆ,15.1,,8.8,,12,,6,,0,,,M,,M,7.2,,,,,M,,M
2013-10-22,2013,10,22,ﾆ,8.8,,4.8,,6.8,,11.2,,0,,,M,,M,0,,,,,M,,M
2013-10-23,2013,10,23,ﾆ,9.1,,2.7,,5.9,,12.1,,0,,,M,,M,0,,,,,M,,M
2013-10-24,2013,10,24,ﾆ,9.4,,2.3,,5.9,,12.1,,0,,,M,,M,0,,,,,M,,M
2013-10-25,2013,10,25,ﾆ,10.6,,3.1,,6.9,,11.1,,0,,,M,,M,0.4,,,,,M,,M
2013-10-26,2013,10,26,ﾆ,7.2,,4.3,,5.8,,12.2,,0,,,M,,M,9.7,,,,,M,,M
2013-10-27,2013,10,27,ﾆ,9.1,,2.4,,5.8,,12.2,,0,,,M,,M,0,,,,,M,,M
2013-10-28,2013,10,28,ﾆ,,M,6.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2013-10-29,2013,10,29,ﾆ,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
2013-10-30,2013,10,30,ﾆ,10.8,,5.1,,8,,10,,0,,,M,,M,0.3,,,,,M,,M
2013-10-31,2013,10,31,ﾆ,15.8,,7.6,,11.7,,6.3,,0,,,M,,M,14.3,,,,,M,,M
2013-11-01,2013,11,1,ﾆ,15.3,,7.7,,11.5,,6.5,,0,,,M,,M,2.6,,,,,M,,M
2013-11-02,2013,11,2,ﾆ,9,,1.7,,5.4,,12.6,,0,,,M,,M,1.6,,,,,M,,M
2013-11-03,2013,11,3,ﾆ,4.7,,-1,,1.9,,16.1,,0,,,M,,M,0.3,,,,,M,,M
2013-11-04,2013,11,4,ﾆ,5.9,,-0.3,,2.8,,15.2,,0,,,M,,M,0,,,,,M,,M
2013-11-05,2013,11,5,ﾆ,13.3,,3.6,,8.5,,9.5,,0,,,M,,M,0,,,,,M,,M
2013-11-06,2013,11,6,ﾆ,14,,9.4,,11.7,,6.3,,0,,,M,,M,2.8,,,,,M,,M
2013-11-07,2013,11,7,ﾆ,9.4,,3.6,,6.5,,11.5,,0,,,M,,M,0.3,,,,,M,,M
2013-11-08,2013,11,8,ﾆ,6.7,,1.5,,4.1,,13.9,,0,,,M,,M,0,,,,,M,,M
2013-11-09,2013,11,9,ﾆ,10.6,,3.4,,7,,11,,0,,,M,,M,0.6,,,,,M,,M
2013-11-10,2013,11,10,ﾆ,8.6,,3.5,,6.1,,11.9,,0,,,M,,M,0,,,,,M,,M
2013-11-11,2013,11,11,ﾆ,6.6,,-1.8,,2.4,,15.6,,0,,,M,,M,0,,,,,M,,M
2013-11-12,2013,11,12,ﾆ,1.9,,-3.8,,-1,,19,,0,,,M,,M,0,,,,,M,,M
2013-11-13,2013,11,13,ﾆ,3.9,,-4.3,,-0.2,,18.2,,0,,,M,,M,0.3,,,,,M,,M
2013-11-14,2013,11,14,ﾆ,10.2,,1.5,,5.9,,12.1,,0,,,M,,M,0,,,,,M,,M
2013-11-15,2013,11,15,ﾆ,11.5,,5.9,,8.7,,9.3,,0,,,M,,M,0,,,,,M,,M
2013-11-16,2013,11,16,ﾆ,12.4,,5.1,,8.8,,9.2,,0,,,M,,M,0,,,,,M,,M
2013-11-17,2013,11,17,ﾆ,15.7,,9.9,,12.8,,5.2,,0,,,M,,M,7,,,,,M,,M
2013-11-18,2013,11,18,ﾆ,11.8,,2.6,,7.2,,10.8,,0,,,M,,M,0,,,,,M,,M
2013-11-19,2013,11,19,ﾆ,3.9,,-1.6,,1.2,,16.8,,0,,,M,,M,0.3,,,,,M,,M
2013-11-20,2013,11,20,ﾆ,3.8,,-2.5,,0.7,,17.3,,0,,,M,,M,0,,,,,M,,M
2013-11-21,2013,11,21,ﾆ,7.1,,2.9,,5,,13,,0,,,M,,M,1.8,,,,,M,,M
2013-11-22,2013,11,22,ﾆ,9,,-1,,4,,14,,0,,,M,,M,5.6,,,,,M,,M
2013-11-23,2013,11,23,ﾆ,1.4,,-10.6,,-4.6,,22.6,,0,,,M,,M,0.9,,,,,M,,M
2013-11-24,2013,11,24,ﾆ,-4.2,,-11.2,,-7.7,,25.7,,0,,,M,,M,0,,1,,,M,,M
2013-11-25,2013,11,25,ﾆ,2.3,,-6.5,,-2.1,,20.1,,0,,,M,,M,0,,1,,,M,,M
2013-11-26,2013,11,26,ﾆ,2.3,,0.1,,1.2,,16.8,,0,,,M,,M,4.4,,1,,,M,,M
2013-11-27,2013,11,27,ﾆ,1,,-6.6,,-2.8,,20.8,,0,,,M,,M,,M,1,,,M,,M
2013-11-28,2013,11,28,ﾆ,-1.7,,-6.9,,-4.3,,22.3,,0,,,M,,M,0,,1,,,M,,M
2013-11-29,2013,11,29,ﾆ,-0.7,,-7.5,,-4.1,,22.1,,0,,,M,,M,0,,1,,,M,,M
2013-11-30,2013,11,30,ﾆ,3.6,,-2.4,,0.6,,17.4,,0,,,M,,M,0,,1,,,M,,M
2013-12-01,2013,12,1,ﾆ,4.8,,3,,3.9,,14.1,,0,,,M,,M,1,,1,,,M,,M
2013-12-02,2013,12,2,ﾆ,3.5,,1,,2.3,,15.7,,0,,,M,,M,0,,1,,,M,,M
2013-12-03,2013,12,3,ﾆ,4.2,,-1.1,,1.6,,16.4,,0,,,M,,M,0,,1,,,M,,M
2013-12-04,2013,12,4,ﾆ,4,E,1.6,E,2.8,E,15.2,E,0,E,,M,,M,0.5,E,1,,,M,,M
2013-12-05,2013,12,5,ﾆ,,M,3,E,,M,,M,,M,,M,,M,,M,1,,,M,,M
2013-12-06,2013,12,6,ﾆ,3.2,,-1.3,,1,,17,,0,,,M,,M,0,,,,,M,,M
2013-12-07,2013,12,7,ﾆ,-0.7,,-5.5,,-3.1,,21.1,,0,,,M,,M,0,,,,,M,,M
2013-12-08,2013,12,8,ﾆ,-0.2,,-5.9,,-3.1,,21.1,,0,,,M,,M,0,,,,,M,,M
2013-12-09,2013,12,9,ﾆ,2.2,,-2.9,,-0.4,,18.4,,0,,,M,,M,1.3,,1,,,M,,M
2013-12-10,2013,12,10,ﾆ,-2.9,,-7.7,,-5.3,,23.3,,0,,,M,,M,0,,,,,M,,M
2013-12-11,2013,12,11,ﾆ,-3.7,,-9,,-6.4,,24.4,,0,,,M,,M,0,,0,T,,M,,M
2013-12-12,2013,12,12,ﾆ,-6.9,,-10,,-8.5,,26.5,,0,,,M,,M,0,,0,T,,M,,M
2013-12-13,2013,12,13,ﾆ,-3.9,,-12.2,,-8.1,,26.1,,0,,,M,,M,0,,1,,,M,,M
2013-12-14,2013,12,14,ﾆ,-9.4,,-13.9,,-11.7,,29.7,,0,,,M,,M,7.8,,1,,,M,,M
2013-12-15,2013,12,15,ﾆ,-3.7,,-11.8,,-7.8,,25.8,,0,,,M,,M,,M,17,,,M,,M
2013-12-16,2013,12,16,ﾆ,-7.1,,-14.6,,-10.9,,28.9,,0,,,M,,M,0,,13,,,M,,M
2013-12-17,2013,12,17,ﾆ,-2.8,,-10,,-6.4,,24.4,,0,,,M,,M,2.6,,14,,,M,,M
2013-12-18,2013,12,18,ﾆ,0.7,,-3.7,,-1.5,,19.5,,0,,,M,,M,0,,14,,,M,,M
2013-12-19,2013,12,19,ﾆ,3.5,,-0.7,,1.4,,16.6,,0,,,M,,M,0.3,,12,,,M,,M
2013-12-20,2013,12,20,ﾆ,1.8,,0,,0.9,,17.1,,0,,,M,,M,8.3,,10,,,M,,M
2013-12-21,2013,12,21,ﾆ,1.3,,-0.6,,0.4,,17.6,,0,,,M,,M,17,,7,,,M,,M
2013-12-22,2013,12,22,ﾆ,2.2,,-2.3,,-0.1,,18.1,,0,,,M,,M,14.3,,6,,,M,,M
2013-12-23,2013,12,23,ﾆ,1.9,,-6.5,,-2.3,,20.3,,0,,,M,,M,1.2,,6,,,M,,M
2013-12-24,2013,12,24,ﾆ,-6.5,,-14.1,,-10.3,,28.3,,0,,,M,,M,0.2,,6,,,M,,M
2013-12-25,2013,12,25,ﾆ,-2,,-15,,-8.5,,26.5,,0,,,M,,M,2,,6,,,M,,M
2013-12-26,2013,12,26,ﾆ,0.1,,-5.2,,-2.6,,20.6,,0,,,M,,M,3.8,,11,,,M,,M
2013-12-27,2013,12,27,ﾆ,2.1,,-4.7,,-1.3,,19.3,,0,,,M,,M,0,,13,,,M,,M
2013-12-28,2013,12,28,ﾆ,4.1,,2.1,,3.1,,14.9,,0,,,M,,M,0,,9,,,M,,M
2013-12-29,2013,12,29,ﾆ,5.6,,-6.6,,-0.5,,18.5,,0,,,M,,M,0,,7,,,M,,M
2013-12-30,2013,12,30,ﾆ,-6.6,,-9.7,,-8.2,,26.2,,0,,,M,,M,0,,7,,,M,,M
2013-12-31,2013,12,31,ﾆ,-5.8,,-9.4,,-7.6,,25.6,,0,,,M,,M,0.7,,8,,,M,,M
