Date/Time,Year,Month,Day,Data Quality,Max Temp (ﾰC),Max Temp Flag,Min Temp (ﾰC),Min Temp Flag,Mean Temp (ﾰC),Mean Temp Flag,Heat Deg Days (ﾰC),Heat Deg Days Flag,Cool Deg Days (ﾰC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1930-09-04,1930,9,4,,22.2,,11.1,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
1930-09-05,1930,9,5,,25.6,,10,,17.8,,0.2,,0,,0,T,0,,0,T,,,,,,
1930-09-06,1930,9,6,,21.7,,14.4,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1930-09-07,1930,9,7,,20.6,,9.4,,15,,3,,0,,0,,0,,0,,,,,,,
1930-09-08,1930,9,8,,20.6,,7.8,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1930-09-09,1930,9,9,,19.4,,8.3,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
1930-09-10,1930,9,10,,21.1,,10,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
1930-09-11,1930,9,11,,27.2,,10,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
1930-09-12,1930,9,12,,27.8,,12.2,,20,,0,,2,,0,,0,,0,,,,,,,
1930-09-13,1930,9,13,,21.7,,15.6,,18.7,,0,,0.7,,5.1,,0,,5.1,,,,,,,
1930-09-14,1930,9,14,,28.9,,17.2,,23.1,,0,,5.1,,0.5,,0,,0.5,,,,,,,
1930-09-15,1930,9,15,,25,,17.2,,21.1,,0,,3.1,,0.3,,0,,0.3,,,,,,,
1930-09-16,1930,9,16,,19.4,,15,,17.2,,0.8,,0,,13.2,,0,,13.2,,,,,,,
1930-09-17,1930,9,17,,22.8,,11.7,,17.3,,0.7,,0,,0,,0,,0,,,,,,,
1930-09-18,1930,9,18,,21.7,,12.2,,17,,1,,0,,0,,0,,0,,,,,,,
1930-09-19,1930,9,19,,26.1,,9.4,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1930-09-20,1930,9,20,,19.4,,13.3,,16.4,,1.6,,0,,1.3,,0,,1.3,,,,,,,
1930-09-21,1930,9,21,,20.6,,8.3,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
1930-09-22,1930,9,22,,25.6,,10,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1930-09-23,1930,9,23,,21.7,,7.8,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
1930-09-24,1930,9,24,,22.2,,13.3,,17.8,,0.2,,0,,0,T,0,,0,T,,,,,,
1930-09-25,1930,9,25,,25.6,,18.3,,22,,0,,4,,6.6,,0,,6.6,,,,,,,
1930-09-26,1930,9,26,,26.7,,17.8,,22.3,,0,,4.3,,1,,0,,1,,,,,,,
1930-09-27,1930,9,27,,15.6,,11.7,,13.7,,4.3,,0,,0,,0,,0,,,,,,,
1930-09-28,1930,9,28,,14.4,,6.1,,10.3,,7.7,,0,,0,,0,,0,,,,,,,
1930-09-29,1930,9,29,,14.4,,6.7,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1930-09-30,1930,9,30,,12.8,,3.9,,8.4,,9.6,,0,,0,T,0,,0,T,,,,,,
1930-10-01,1930,10,1,,12.8,,5.6,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
1930-10-02,1930,10,2,,12.8,,3.9,,8.4,,9.6,,0,,1.3,,0,,1.3,,,,,,,
1930-10-03,1930,10,3,,12.8,,7.2,,10,,8,,0,,0,T,0,,0,T,,,,,,
1930-10-04,1930,10,4,,15.6,,5.6,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1930-10-05,1930,10,5,,16.7,,4.4,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1930-10-06,1930,10,6,,17.8,,4.4,,11.1,,6.9,,0,,0,,0,,0,,,,,,,
1930-10-07,1930,10,7,,17.2,,9.4,,13.3,,4.7,,0,,0,,0,,0,,,,,,,
1930-10-08,1930,10,8,,16.7,,13.3,,15,,3,,0,,9.7,,0,,9.7,,,,,,,
1930-10-09,1930,10,9,,18.3,,13.9,,16.1,,1.9,,0,,0,,0,,0,,,,,,,
1930-10-10,1930,10,10,,19.4,,11.1,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
1930-10-11,1930,10,11,,21.7,,11.1,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
1930-10-12,1930,10,12,,22.8,,11.1,,17,,1,,0,,0,,0,,0,,,,,,,
1930-10-13,1930,10,13,,23.9,,10.6,,17.3,,0.7,,0,,0,,0,,0,,,,,,,
1930-10-14,1930,10,14,,22.2,,10.6,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
1930-10-15,1930,10,15,,19.4,,13.3,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
1930-10-16,1930,10,16,,16.1,,11.7,,13.9,,4.1,,0,,0,,0,,0,,,,,,,
1930-10-17,1930,10,17,,15.6,,6.1,,10.9,,7.1,,0,,10.4,,0,,10.4,,,,,,,
1930-10-18,1930,10,18,,5.6,,1.7,,3.7,,14.3,,0,,0,,0,T,0,T,,,,,,
1930-10-19,1930,10,19,,3.9,,-0.6,,1.7,,16.3,,0,,0,,0,T,0,T,,,,,,
1930-10-20,1930,10,20,,7.2,,-1.1,,3.1,,14.9,,0,,0,,0.5,,0.5,,,,,,,
1930-10-21,1930,10,21,,6.7,,0,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
1930-10-22,1930,10,22,,9.4,,1.1,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1930-10-23,1930,10,23,,7.8,,-0.6,,3.6,,14.4,,0,,0.5,,0,,0.5,,,,,,,
1930-10-24,1930,10,24,,9.4,,1.1,,5.3,,12.7,,0,,0.3,,0,,0.3,,,,,,,
1930-10-25,1930,10,25,,7.8,,-2.8,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
1930-10-26,1930,10,26,,10,,-2.2,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1930-10-27,1930,10,27,,11.1,,3.3,,7.2,,10.8,,0,,14.2,,0,,14.2,,,,,,,
1930-10-28,1930,10,28,,13.9,,8.3,,11.1,,6.9,,0,,9.4,,0,,9.4,,,,,,,
1930-10-29,1930,10,29,,9.4,,3.9,,6.7,,11.3,,0,,1.3,,0,,1.3,,,,,,,
1930-10-30,1930,10,30,,8.3,,-0.6,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1930-10-31,1930,10,31,,6.7,,2.2,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
1930-11-01,1930,11,1,,6.1,,1.1,,3.6,,14.4,,0,,0,,0,T,0,T,,,,,,
1930-11-02,1930,11,2,,7.8,,-1.1,,3.4,,14.6,,0,,2.5,,0,,2.5,,,,,,,
1930-11-03,1930,11,3,,8.3,,2.8,,5.6,,12.4,,0,,0,T,0,,0,T,,,,,,
1930-11-04,1930,11,4,,10.6,,1.1,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
1930-11-05,1930,11,5,,8.3,,-0.6,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1930-11-06,1930,11,6,,0.6,,-5.6,,-2.5,,20.5,,0,,0,,0,T,0,T,,,,,,
1930-11-07,1930,11,7,,4.4,,-6.7,,-1.2,,19.2,,0,,0,,0,,0,,,,,,,
1930-11-08,1930,11,8,,11.7,,2.2,,7,,11,,0,,0,,0,,0,,,,,,,
1930-11-09,1930,11,9,,16.1,,8.3,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
1930-11-10,1930,11,10,,4.4,,0.6,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
1930-11-11,1930,11,11,,7.8,,1.1,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
1930-11-12,1930,11,12,,11.1,,5.6,,8.4,,9.6,,0,,0.3,,0,,0.3,,,,,,,
1930-11-13,1930,11,13,,13.3,,7.8,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1930-11-14,1930,11,14,,13.9,,2.2,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
1930-11-15,1930,11,15,,12.2,,7.2,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1930-11-16,1930,11,16,,15.6,,8.3,,12,,6,,0,,1.3,,0,,1.3,,,,,,,
1930-11-17,1930,11,17,,16.1,,10,,13.1,,4.9,,0,,0,T,0,,0,T,,,,,,
1930-11-18,1930,11,18,,13.3,,9.4,,11.4,,6.6,,0,,0.3,,0,,0.3,,,,,,,
1930-11-19,1930,11,19,,8.3,,6.1,,7.2,,10.8,,0,,0,T,0,,0,T,,,,,,
1930-11-20,1930,11,20,,11.1,,6.1,,8.6,,9.4,,0,,0,,0,,0,,,,,,,
1930-11-21,1930,11,21,,15,,6.1,,10.6,,7.4,,0,,0,T,0,,0,T,,,,,,
1930-11-22,1930,11,22,,5,,2.8,,3.9,,14.1,,0,,0,T,0,,0,T,,,,,,
1930-11-23,1930,11,23,,8.9,,2.2,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
1930-11-24,1930,11,24,,10,,5,,7.5,,10.5,,0,,0.3,,0,,0.3,,,,,,,
1930-11-25,1930,11,25,,3.3,,-1.1,,1.1,,16.9,,0,,0,,0,T,0,T,,,,,,
1930-11-26,1930,11,26,,0.6,,-3.9,,-1.7,,19.7,,0,,0,,1.5,,1.5,,,,,,,
1930-11-27,1930,11,27,,-4.4,,-8.9,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,,,
1930-11-28,1930,11,28,,-3.9,,-10.6,,-7.3,,25.3,,0,,0,,0.3,,0.3,,,,,,,
1930-11-29,1930,11,29,,5.6,,-10,,-2.2,,20.2,,0,,2.8,,0.5,,3.3,,,,,,,
1930-11-30,1930,11,30,,5.6,,1.7,,3.7,,14.3,,0,,7.6,,0,,7.6,,,,,,,
1930-12-01,1930,12,1,,-2.2,,-10.6,,-6.4,,24.4,,0,,0,,0.5,,0.5,,,,,,,
1930-12-02,1930,12,2,,-0.6,,-17.2,,-8.9,,26.9,,0,,0,,0,T,0,T,,,,,,
1930-12-03,1930,12,3,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
1930-12-04,1930,12,4,,0,,-8.9,,-4.5,,22.5,,0,,0,,0,T,0,T,,,,,,
1930-12-05,1930,12,5,,4.4,,-2.8,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
1930-12-06,1930,12,6,,4.4,,2.8,,3.6,,14.4,,0,,7.4,,0,,7.4,,,,,,,
1930-12-07,1930,12,7,,5.6,,2.8,,4.2,,13.8,,0,,1.5,,0,,1.5,,,,,,,
1930-12-08,1930,12,8,,3.9,,1.1,,2.5,,15.5,,0,,0.5,,0,,0.5,,,,,,,
1930-12-09,1930,12,9,,7.2,,1.7,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
1930-12-10,1930,12,10,,5,,0.6,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
1930-12-11,1930,12,11,,6.7,,2.2,,4.5,,13.5,,0,,2.5,,0,,2.5,,,,,,,
1930-12-12,1930,12,12,,3.9,,-0.6,,1.7,,16.3,,0,,0.3,,0,,0.3,,,,,,,
1930-12-13,1930,12,13,,-4.4,,-8.3,,-6.4,,24.4,,0,,0,,0,T,0,T,,,,,,
1930-12-14,1930,12,14,,-4.4,,-7.2,,-5.8,,23.8,,0,,0,,2,,2,,,,,,,
1930-12-15,1930,12,15,,-11.7,,-14.4,,-13.1,,31.1,,0,,0,,0.3,,0.3,,,,,,,
1930-12-16,1930,12,16,,-3.3,,-16.1,,-9.7,,27.7,,0,,0,,0,T,0,T,,,,,,
1930-12-17,1930,12,17,,-2.2,,-10,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
1930-12-18,1930,12,18,,1.7,,-7.2,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
1930-12-19,1930,12,19,,2.2,,0,,1.1,,16.9,,0,,1,,0.8,,1.8,,,,,,,
1930-12-20,1930,12,20,,1.1,,-2.2,,-0.6,,18.6,,0,,0,,0,T,0,T,,,,,,
1930-12-21,1930,12,21,,2.8,,-3.9,,-0.6,,18.6,,0,,0,,0,,0,,,,,,,
1930-12-22,1930,12,22,,1.1,,-5,,-2,,20,,0,,0,,0,T,0,T,,,,,,
1930-12-23,1930,12,23,,-1.1,,-2.8,,-2,,20,,0,,0,,11.4,,11.4,,,,,,,
1930-12-24,1930,12,24,,0,,-7.8,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
1930-12-25,1930,12,25,,3.3,,-6.1,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
1930-12-26,1930,12,26,,4.4,,1.7,,3.1,,14.9,,0,,0,,0,,0,,,,,,,
1930-12-27,1930,12,27,,2.8,,0,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
1930-12-28,1930,12,28,,1.7,,-1.7,,0,,18,,0,,0,,0,T,0,T,,,,,,
1930-12-29,1930,12,29,,0,,-2.2,,-1.1,,19.1,,0,,0,,1.3,,1.3,,,,,,,
1930-12-30,1930,12,30,,-2.8,,-7.2,,-5,,23,,0,,0,,0,T,0,T,,,,,,
1930-12-31,1930,12,31,,-0.6,,-7.8,,-4.2,,22.2,,0,,0,,0,T,0,T,,,,,,
